jid,sk_gap,alignn_gap,dft_gap
Interface-JVASP-7671_JVASP-39_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.4_0.45_vasp,2.384247,1.6106235980987549,1.0022
Interface-JVASP-7836_JVASP-79204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.4_0.5_vasp,2.673302,3.3484408855438232,2.809
Interface-JVASP-7923_JVASP-8169_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.25_vasp,2.800744,0.4238714277744293,0.6183
Interface-JVASP-8003_JVASP-36204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.4_0.5_vasp,0.804115,1.1515469551086426,0.3555
Interface-JVASP-8047_JVASP-85122_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.35_vasp,1.699134,0.5115886926651001,0.1675
Interface-JVASP-8158_JVASP-36873_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_-0.2_vasp,1.258423,0.6508952379226685,0.4919
Interface-JVASP-8169_JVASP-36204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.5_vasp,2.437249,1.1939189434051514,0.9139
Interface-JVASP-8182_JVASP-1073_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_0.2_vasp,2.080823,1.0958551168441772,0.8991
Interface-JVASP-8186_JVASP-36204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_-0.05_vasp,1.598584,0.9631868600845337,0.5739
Interface-JVASP-85122_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.0_vasp,2.978154,0.5198208689689636,0.4996
Interface-JVASP-1002_JVASP-105410_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,0.00544,0.3014688193798065,0.0
Interface-JVASP-1002_JVASP-1372_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,0.001815,0.5243715047836304,0.0
Interface-JVASP-1002_JVASP-8003_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,0.028549,0.5348600149154663,0.0
Interface-JVASP-1002_JVASP-8184_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_0.05_vasp,0.239022,0.7662689685821533,0.202
Interface-JVASP-1174_JVASP-1186_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.25_vasp,0.003422,0.059156496077775955,0.0
Interface-JVASP-1174_JVASP-36873_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.25_vasp,0.004227,0.6320415735244751,0.0
Interface-JVASP-1327_JVASP-1174_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,0.001069,1.1007287502288818,0.0
Interface-JVASP-1327_JVASP-36408_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,0.000905,0.6873155832290649,0.0
Interface-JVASP-1327_JVASP-96_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,1.511096,1.4424183368682861,0.0
Interface-JVASP-1372_JVASP-1183_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.1_0.2_vasp,2.282821,0.9850859642028809,0.8125
Interface-JVASP-1372_JVASP-96_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_0.2_vasp,2.352732,1.3873416185379028,1.1032
Interface-JVASP-1408_JVASP-1198_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_0.3_vasp,1.522206,0.980966329574585,0.8812
Interface-JVASP-30_JVASP-39_film_miller_1_0_0_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.05_vasp,1.460166,2.879936456680298,0.0
Interface-JVASP-39_JVASP-30_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.35_0.35_vasp,0.283605,2.4939725399017334,0.0
Interface-JVASP-1195_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_0.25_vasp,3.761376,0.5221196413040161,1.0291
Interface-JVASP-1195_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_0.25_vasp,3.761376,0.5221196413040161,1.0291
Interface-JVASP-105410_JVASP-1393_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.35_vasp,1.325409,0.7294244766235352,0.8325
Interface-JVASP-105410_JVASP-1393_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.35_vasp,1.325409,0.7294244766235352,0.8325
Interface-JVASP-1183_JVASP-96_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.05_0.25_vasp,2.47427,0.20406991243362427,0.1784
Interface-JVASP-1408_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.0_vasp,2.04443,0.7844675779342651,0.0393
Interface-JVASP-1174_JVASP-1183_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_-0.15_vasp,1.667268,0.2668992280960083,0.1161
Interface-JVASP-1372_JVASP-8184_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_0.5_vasp,0.726938,1.1598777770996094,0.121
Interface-JVASP-1183_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.1_0.0_vasp,2.912813,0.6791208982467651,0.3465
Interface-JVASP-1327_JVASP-37905_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_0.15_vasp,1.007197,1.1676418781280518,0.5512
Interface-JVASP-1327_JVASP-37905_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_0.15_vasp,1.007197,1.1676418781280518,0.5512
Interface-JVASP-1327_JVASP-85122_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.35_vasp,1.984052,1.061962604522705,0.1667
Interface-JVASP-1327_JVASP-85122_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.35_vasp,1.984052,1.061962604522705,0.1667
Interface-JVASP-1702_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.35_-0.45_vasp,2.366933,1.5102005004882812,0.6799
Interface-JVASP-1702_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.35_-0.45_vasp,2.366933,1.5102005004882812,0.6799
Interface-JVASP-1002_JVASP-107_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.45_0.05_vasp,0.003504,0.5457947254180908,0.0
Interface-JVASP-1192_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.25_-0.15_vasp,1.424278,0.7275844812393188,0.1598
Interface-JVASP-1198_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_0.15_vasp,1.490017,0.8643488883972168,0.5157
Interface-JVASP-30_JVASP-1195_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.35_0.3_vasp,0.001788,0.8593487739562988,0.0
Interface-JVASP-30_JVASP-8184_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.25_vasp,0.004067,1.0877333879470825,0.0
Interface-JVASP-1327_JVASP-8184_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.1_0.3_vasp,1.616044,1.300048589706421,0.6073
Interface-JVASP-1174_JVASP-1186_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.1_vasp,0.63859,0.048799753189086914,0.0
Interface-JVASP-1186_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.35_vasp,0.280587,0.15647238492965698,0.1224
Interface-JVASP-96_JVASP-1192_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.45_vasp,2.42457,0.8328092098236084,0.5908
Interface-JVASP-8184_JVASP-96_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.15_0.5_vasp,1.224607,1.1343951225280762,0.5314
Interface-JVASP-1327_JVASP-8118_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_-0.4_vasp,0.006067,0.7151732444763184,0.0
Interface-JVASP-39_JVASP-36408_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_-0.05_vasp,0.000139,1.3492497205734253,0.0
Interface-JVASP-1408_JVASP-7844_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.45_-0.45_vasp,1.313096,0.657201886177063,0.5641
Interface-JVASP-1408_JVASP-7844_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.45_-0.45_vasp,1.313096,0.657201886177063,0.5641
Interface-JVASP-1408_JVASP-96_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.05_vasp,1.588591,0.0850161463022232,0.8161
Interface-JVASP-96_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.4_-0.35_vasp,2.290654,0.8868014812469482,0.5301
Interface-JVASP-1189_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.2_vasp,1.039744,0.2046361267566681,0.0
Interface-JVASP-1192_JVASP-8182_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.15_0.05_vasp,1.416476,1.0724197626113892,0.0718
Interface-JVASP-1192_JVASP-8182_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.15_0.05_vasp,1.416476,1.0724197626113892,0.0718
Interface-JVASP-1702_JVASP-17700_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.05_-0.35_vasp,0.003095,0.4812081754207611,0.1057
Interface-JVASP-1702_JVASP-17700_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.05_-0.35_vasp,0.003095,0.4812081754207611,0.1057
Interface-JVASP-1408_JVASP-35711_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.25_-0.1_vasp,0.042762,0.3335128128528595,0.1695
Interface-JVASP-1408_JVASP-35711_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.25_-0.1_vasp,0.042762,0.3335128128528595,0.1695
Interface-JVASP-1702_JVASP-7630_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.35_-0.15_vasp,0.749248,1.4097213745117188,0.4242
Interface-JVASP-1702_JVASP-7630_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.35_-0.15_vasp,0.749248,1.4097213745117188,0.4242
Interface-JVASP-1312_JVASP-7836_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.45_0.45_vasp,1.394326,2.374952554702759,0.4952
Interface-JVASP-1312_JVASP-7836_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.45_0.45_vasp,1.394326,2.374952554702759,0.4952
Interface-JVASP-1327_JVASP-22685_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.25_vasp,2.103423,1.1831159591674805,0.6084
Interface-JVASP-1327_JVASP-22685_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.25_vasp,2.103423,1.1831159591674805,0.6084
Interface-JVASP-105410_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.3_vasp,1.320848,0.6231848001480103,0.284
Interface-JVASP-105410_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.3_vasp,1.320848,0.6231848001480103,0.284
Interface-JVASP-1183_JVASP-7844_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.3_0.3_vasp,2.056313,0.9565626382827759,0.5818
Interface-JVASP-1183_JVASP-7844_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.3_0.3_vasp,2.056313,0.9565626382827759,0.5818
Interface-JVASP-22685_JVASP-36119_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.15_vasp,0.634189,0.07433298230171204,0.0985
Interface-JVASP-22685_JVASP-36119_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.15_vasp,0.634189,0.07433298230171204,0.0985
Interface-JVASP-22685_JVASP-8186_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.35_vasp,1.670754,0.8049710988998413,0.7016
Interface-JVASP-22685_JVASP-8186_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.35_vasp,1.670754,0.8049710988998413,0.7016
Interface-JVASP-1192_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.3_-0.3_vasp,1.548674,0.9119600057601929,0.1095
Interface-JVASP-1192_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.3_-0.3_vasp,1.548674,0.9119600057601929,0.1095
Interface-JVASP-1312_JVASP-36204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.45_0.2_vasp,1.44931,1.0176106691360474,0.3645
Interface-JVASP-1312_JVASP-36204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.45_0.2_vasp,1.44931,1.0176106691360474,0.3645
Interface-JVASP-1312_JVASP-8182_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.3_vasp,1.369026,1.1292541027069092,0.593
Interface-JVASP-1312_JVASP-8182_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.3_vasp,1.369026,1.1292541027069092,0.593
Interface-JVASP-1327_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.35_vasp,1.84562,1.4908990859985352,0.4656
Interface-JVASP-1327_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.35_vasp,1.84562,1.4908990859985352,0.4656
Interface-JVASP-8182_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.2_vasp,4.147164,1.6425321102142334,1.464
Interface-JVASP-8182_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.2_vasp,4.147164,1.6425321102142334,1.464
Interface-JVASP-8183_JVASP-8186_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.1_vasp,1.998162,1.013485074043274,1.2492
Interface-JVASP-8183_JVASP-8186_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.1_vasp,1.998162,1.013485074043274,1.2492
Interface-JVASP-8185_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.4_vasp,2.261652,0.2808306813240051,0.4035
Interface-JVASP-8185_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.4_vasp,2.261652,0.2808306813240051,0.4035
Interface-JVASP-8186_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_-0.05_vasp,2.772741,0.8361449241638184,0.8891
Interface-JVASP-8186_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_-0.05_vasp,2.772741,0.8361449241638184,0.8891
Interface-JVASP-8186_JVASP-36123_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.4_vasp,1.291207,0.2810859978199005,0.0
Interface-JVASP-8186_JVASP-36123_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.4_vasp,1.291207,0.2810859978199005,0.0
Interface-JVASP-8186_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.35_vasp,2.665155,1.1900005340576172,0.7716
Interface-JVASP-8186_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.35_vasp,2.665155,1.1900005340576172,0.7716
Interface-JVASP-96_JVASP-7923_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_-0.2_vasp,2.029988,0.6835198402404785,0.432
Interface-JVASP-96_JVASP-7923_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_-0.2_vasp,2.029988,0.6835198402404785,0.432
Interface-JVASP-1002_JVASP-1192_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_0.4_vasp,0.60181,0.6480262279510498,0.0822
Interface-JVASP-1002_JVASP-1192_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_0.4_vasp,0.60181,0.6480262279510498,0.0822
Interface-JVASP-890_JVASP-1198_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,0.001112,0.298000693321228,0.0
Interface-JVASP-1192_JVASP-1195_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.45_vasp,2.094728,0.6515191793441772,0.0953
Interface-JVASP-1192_JVASP-1195_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.45_vasp,2.094728,0.6515191793441772,0.0953
Interface-JVASP-1192_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_0.35_vasp,2.429563,0.9913549423217773,0.3685
Interface-JVASP-1192_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_0.35_vasp,2.429563,0.9913549423217773,0.3685
Interface-JVASP-1702_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.4_-0.2_vasp,3.055385,1.518838882446289,1.3895
Interface-JVASP-1702_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.4_-0.2_vasp,3.055385,1.518838882446289,1.3895
Interface-JVASP-105410_JVASP-1073_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.1_0.0_vasp,0.912788,0.11096072196960449,0.0
Interface-JVASP-107_JVASP-37905_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.4_-0.1_vasp,0.00035,0.8106461763381958,0.096
Interface-JVASP-1183_JVASP-8183_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_-0.3_vasp,1.949921,0.6452046632766724,0.4368
Interface-JVASP-1186_JVASP-7836_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.25_0.45_vasp,1.075343,2.2993698120117188,0.4841
Interface-JVASP-1073_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.1_vasp,1.392729,0.696507453918457,0.3839
Interface-JVASP-1073_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.1_vasp,1.392729,0.696507453918457,0.3839
Interface-JVASP-1195_JVASP-36204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_0.25_vasp,2.466374,0.82301926612854,0.0665
Interface-JVASP-1195_JVASP-36204_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_0.25_vasp,2.466374,0.82301926612854,0.0665
Interface-JVASP-1195_JVASP-8186_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_-0.1_vasp,2.208544,0.6313803195953369,0.5588
Interface-JVASP-35711_JVASP-39_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.45_vasp,0.693233,0.5724890232086182,0.3754
Interface-JVASP-35748_JVASP-36123_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.45_vasp,0.793906,0.15102800726890564,0.0569
Interface-JVASP-35748_JVASP-36123_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.45_vasp,0.793906,0.15102800726890564,0.0569
Interface-JVASP-36119_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.3_vasp,1.701426,0.15291935205459595,0.0719
Interface-JVASP-36204_JVASP-36119_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.35_-0.45_vasp,0.212153,0.6124029159545898,0.0026
Interface-JVASP-36873_JVASP-1393_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.3_0.25_vasp,1.230797,0.884668231010437,0.5196
Interface-JVASP-37905_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.45_-0.2_vasp,1.173798,0.5225844979286194,0.1278
Interface-JVASP-7671_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_0.45_vasp,1.68464,0.8459552526473999,0.7487
Interface-JVASP-7671_JVASP-36123_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.1_vasp,0.761805,0.04966329038143158,0.0361
Interface-JVASP-7671_JVASP-36123_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.1_vasp,0.761805,0.04966329038143158,0.0361
Interface-JVASP-7923_JVASP-1393_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.2_-0.1_vasp,2.343488,0.5271894931793213,0.3138
Interface-JVASP-8158_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_0.25_vasp,2.544776,1.7112901210784912,1.3741
Interface-JVASP-8158_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_0.25_vasp,2.544776,1.7112901210784912,1.3741
Interface-JVASP-8183_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_-0.3_vasp,1.600992,0.7224136590957642,0.0748
Interface-JVASP-8184_JVASP-8047_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.35_vasp,1.715408,0.8715579509735107,0.6354
Interface-JVASP-96_JVASP-1073_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.15_0.5_vasp,1.29277,0.7165942192077637,0.5292
Interface-JVASP-1192_JVASP-7836_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.5_-0.3_vasp,2.612193,2.723489761352539,1.06
Interface-JVASP-1192_JVASP-8158_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.45_-0.4_vasp,2.215203,1.5802109241485596,0.2469
Interface-JVASP-1408_JVASP-7836_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.4_-0.35_vasp,1.761925,1.7970163822174072,0.7882
Interface-JVASP-1408_JVASP-8169_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.45_vasp,1.293393,0.606640100479126,0.3426
