name,sk_gap,alignn_gap,dft_gap
Surface-JVASP-57104_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.8185,0.8123608827590942,0.13789999999999997
Surface-JVASP-49235_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.0698,0.9628949165344238,0.7211
Surface-JVASP-55253_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0025,1.3158843517303467,0.9116
Surface-JVASP-142134_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.3427,1.9463993310928345,1.4504
Surface-JVASP-134136_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.8749,2.365114212036133,1.4906
Surface-JVASP-151876_miller_1_0_0_thickness_16_VASP_PBE_noDP,7.5811,4.959493637084961,0.09079999999999977
Surface-JVASP-1372_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.6808,1.3570557832717896,1.1611
Surface-JVASP-7671_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.1448,0.9106876850128174,1.4281
Surface-JVASP-7923_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.7974,0.2566891312599182,1.0607
Surface-JVASP-8158_miller_0_0_1_thickness_16_VASP_PBE_noDP,0.0051,0.5448489785194397,0.006299999999999972
Surface-JVASP-8185_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.8327,0.22438232600688934,1.2628
Surface-JVASP-890_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0934,1.0669231414794922e-05,0.009599999999999997
Surface-JVASP-8158_miller_0_0_1_thickness_16_VASP_PBE,0.0011,0.7186752557754517,0.04139999999999988
Surface-JVASP-8185_miller_1_1_0_thickness_16_VASP_PBE,2.8225,0.23544007539749146,1.2765
Surface-JVASP-890_miller_1_1_0_thickness_16_VASP_PBE,0.0029,-0.00033721327781677246,0.007500000000000007
Surface-JVASP-1192_miller_0_0_1_thickness_16_VASP_PBE_noDP,1.1953,1.3324992656707764,0.007700000000000262
Surface-JVASP-1408_miller_0_0_1_thickness_16_VASP_PBE_noDP,0.8694,0.5092113018035889,0.0044000000000000705
Surface-JVASP-23_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.6094,0.4428780674934387,0.9639
Surface-JVASP-36119_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.0935,0.028498724102973938,0.8921000000000001
Surface-JVASP-36123_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.4191,0.005424872040748596,0.8521000000000001
Surface-JVASP-7671_miller_1_1_0_thickness_16_VASP_PBE,3.1406,0.9121832847595215,1.4272999999999998
Surface-JVASP-7923_miller_1_1_0_thickness_16_VASP_PBE,3.6057,0.26963019371032715,0.976
Surface-JVASP-943_miller_1_1_1_thickness_16_VASP_R2SCAN,0.0005,0.00850588083267212,0.0030999999999999917
Surface-JVASP-867_miller_1_1_0_thickness_16_VASP_R2SCAN,0.0148,0.0014794766902923584,0.007800000000000029
Surface-JVASP-816_miller_0_0_1_thickness_16_VASP_R2SCAN,0.0052,0.008780062198638916,0.012599999999999945
Surface-JVASP-1029_miller_1_1_1_thickness_16_VASP_R2SCAN,0.0017,0.008194208145141602,0.0003999999999999976
Surface-JVASP-963_miller_1_1_0_thickness_16_VASP_R2SCAN,0.0012,-0.0008853673934936523,0.00039999999999995595
Surface-JVASP-8158_miller_1_1_0_thickness_16_VASP_R2SCAN,1.1948,0.1846470981836319,0.4014
Surface-JVASP-919_miller_0_0_1_thickness_16_VASP_R2SCAN,0.0134,0.007702887058258057,0.008599999999999997
Surface-JVASP-39_miller_0_0_1_thickness_16_VASP_R2SCAN,2.7038,3.44988751411438,0.008700000000000152
Surface-JVASP-62940_miller_1_1_0_thickness_16_VASP_R2SCAN,4.0601,3.1281628608703613,3.7324
Surface-JVASP-1195_miller_1_1_0_thickness_16_VASP_R2SCAN,4.3611,0.21579347550868988,1.2323
Surface-JVASP-1312_miller_0_0_1_thickness_16_VASP_R2SCAN,0.0003,1.1467938423156738,0.025700000000000056
Surface-JVASP-36873_miller_1_1_0_thickness_16_VASP_R2SCAN,1.1069,0.7035775184631348,0.3357000000000001
Surface-JVASP-1372_miller_1_1_0_thickness_16_VASP_R2SCAN,2.6751,1.35302734375,1.1836
Surface-JVASP-1174_miller_1_1_1_thickness_16_VASP_R2SCAN,0.0028,0.3796074688434601,0.005600000000000049
Surface-JVASP-1183_miller_1_1_0_thickness_16_VASP_R2SCAN,2.8349,0.5870771408081055,0.8698
Surface-JVASP-8118_miller_0_0_1_thickness_16_VASP_R2SCAN,0.1535,1.687713384628296,0.052000000000000046
Surface-JVASP-36408_miller_1_1_0_thickness_16_VASP_R2SCAN,1.9266,0.41814979910850525,0.5093000000000001
Surface-JVASP-1008_miller_1_1_0_thickness_16_VASP_R2SCAN,0.0014,0.03686937689781189,0.007299999999999973
Surface-JVASP-1073_miller_1_1_0_thickness_16_VASP_PBE,0.2059,0.10626363009214401,0.0398
Surface-JVASP-1183_miller_0_0_1_thickness_16_VASP_PBE,1.3405,0.413432240486145,0.011200000000000043
Surface-JVASP-1327_miller_1_0_0_thickness_16_VASP_PBE,1.2543,1.6620069742202759,0.03270000000000006
Surface-JVASP-22685_miller_1_1_0_thickness_16_VASP_PBE,3.7943,0.4126414954662323,1.4832999999999998
Surface-JVASP-35711_miller_1_1_0_thickness_16_VASP_PBE,1.6037,0.1324566900730133,0.9395999999999999
Surface-JVASP-36204_miller_1_1_0_thickness_16_VASP_PBE,2.1605,0.944084644317627,1.1703999999999999
Surface-JVASP-858_miller_1_1_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0003,-0.0014064759016036987,0.0036000000000000476
Surface-JVASP-919_miller_1_1_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0252,0.003080904483795166,0.008700000000000041
Surface-JVASP-858_miller_1_1_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0005,0.0004928112030029297,0.0026999999999999247
Surface-JVASP-919_miller_0_0_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0251,0.006222128868103027,0.0024000000000000132
Surface-JVASP-895_miller_1_0_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.008,0.057507872581481934,0.20240000000000002
Surface-JVASP-919_miller_1_0_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0203,0.0049235522747039795,9.99999999999994e-05
Surface-JVASP-993_miller_1_1_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0033,-0.0016401410102844238,0.007499999999999951
Surface-JVASP-931_miller_1_0_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0005,0.010351497679948807,0.0020999999999999908
Surface-JVASP-1002_miller_1_0_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0018,0.5879786014556885,0.015200000000000102
Surface-JVASP-1029_miller_1_1_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0007,0.009681791067123413,0.0010000000000000009
Surface-JVASP-1056_miller_0_0_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0076,0.007184483110904694,0.022299999999999986
Surface-JVASP-14837_miller_1_0_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0017,-0.007514104247093201,0.0034000000000000696
Surface-JVASP-10591_miller_1_1_0_thickness_16_VASP_PBE_noDP,4.0901,1.83713698387146,1.7285
Surface-JVASP-1177_miller_0_0_1_thickness_16_VASP_PBE_noDP,0.0111,0.061807334423065186,0.005099999999999993
Surface-JVASP-96_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.7839,1.4449011087417603,1.5267000000000002
Surface-JVASP-105410_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.4169,0.026307404041290283,0.027000000000000003
Surface-JVASP-1177_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.6472,0.05663019418716431,0.07669999999999999
Surface-JVASP-66567_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.5256,0.5335562229156494,1.1642000000000001
Surface-JVASP-92236_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.0825,0.7398587465286255,1.4335
Surface-JVASP-1327_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.7641,1.6595309972763062,1.4426999999999999
Surface-JVASP-1183_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.8341,0.5955054759979248,0.879
Surface-JVASP-1636_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.7461,0.4470857083797455,0.6232
Surface-JVASP-102056_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.468,0.10710101574659348,0.12170000000000014
Surface-JVASP-101739_miller_1_1_0_thickness_16_VASP_PBE_noDP,5.7101,4.946588516235352,2.7060000000000004
Surface-JVASP-1684_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.1599,0.333944171667099,0.020299999999999763
Surface-JVASP-1198_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.6486,1.1512181758880615,1.4288
Surface-JVASP-1702_miller_1_1_0_thickness_16_VASP_PBE,4.0312,1.7919089794158936,2.1988000000000003
Surface-JVASP-22736_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.6155,1.4928247928619385,1.0475
Surface-JVASP-7772_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.9666,0.2576589584350586,0.7904
Surface-JVASP-8158_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.1944,0.19666379690170288,0.41290000000000004
Surface-JVASP-7715_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0232,0.23627819120883942,0.09130000000000016
Surface-JVASP-8750_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0005,0.09666567295789719,0.08510000000000018
Surface-JVASP-78748_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.4057,1.9541044235229492,2.033
Surface-JVASP-78738_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0023,0.2569526433944702,0.06099999999999994
Surface-JVASP-36165_miller_1_1_0_thickness_16_VASP_PBE_noDP,5.0815,2.4752349853515625,2.3809
Surface-JVASP-40772_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.062,0.4794040620326996,0.1049
Surface-JVASP-40778_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0802,0.3769313097000122,0.05810000000000004
Surface-JVASP-40790_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.5456,0.5174144506454468,0.123
Surface-JVASP-40797_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0003,0.36156460642814636,0.014100000000000001
Surface-JVASP-56856_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.1825,0.2481110692024231,0.05690000000000017
Surface-JVASP-79540_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0024,-0.00548890233039856,0.02410000000000001
Surface-JVASP-40766_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.4058,0.15260612964630127,0.03359999999999985
Surface-JVASP-7629_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.6633,0.5618506669998169,1.0821999999999998
Surface-JVASP-31185_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.7414,1.8922030925750732,1.4635
Surface-JVASP-110652_miller_1_1_0_thickness_16_VASP_PBE_noDP,5.6037,4.644893169403076,4.1722
Surface-JVASP-116272_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.6469,0.9800248146057129,2.3944
Surface-JVASP-115607_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.1245,0.1321866512298584,0.17930000000000001
Surface-JVASP-120123_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.6761,1.3488184213638306,1.1856
Surface-JVASP-133843_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.1003,0.694831371307373,0.25529999999999986
Surface-JVASP-134415_miller_1_1_0_thickness_16_VASP_PBE_noDP,4.1976,1.6038156747817993,2.3272
Surface-JVASP-138309_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.6245,0.13249199092388153,0.7985
Surface-JVASP-149059_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.9135,3.7452914714813232,0.053300000000000125
Surface-JVASP-5485_miller_1_0_0_thickness_16_VASP_PBE_noDP,5.2859,2.194089651107788,2.1367000000000003
Surface-JVASP-88080_miller_1_0_0_thickness_16_VASP_PBE_noDP,5.3701,4.008745193481445,3.9957
Surface-JVASP-96805_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.5656,2.4091498851776123,2.8367
Surface-JVASP-104777_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0031,0.02825741469860077,0.3537999999999999
Surface-JVASP-107458_miller_1_0_0_thickness_16_VASP_PBE_noDP,7.3395,5.293488502502441,1.5505999999999998
Surface-JVASP-49361_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.3505,1.63239324092865,1.4561
Surface-JVASP-8184_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.7683,1.3967068195343018,1.3618999999999999
Surface-JVASP-8603_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0054,0.5964788198471069,0.14500000000000002
Surface-JVASP-8561_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.1263,1.270120620727539,1.4765
Surface-JVASP-57476_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.2214,2.152780055999756,0.337
Surface-JVASP-79204_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.3615,4.4711408615112305,3.9504
Surface-JVASP-79624_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.7679,1.3956060409545898,1.3618999999999999
Surface-JVASP-35695_miller_1_0_0_thickness_16_VASP_PBE_noDP,5.1252,2.4509520530700684,2.0272
Surface-JVASP-23972_miller_1_0_0_thickness_16_VASP_PBE_noDP,16.2104,5.887308120727539,0.5598000000000001
Surface-JVASP-38538_miller_1_0_0_thickness_16_VASP_PBE_noDP,6.6093,4.7565202713012695,4.6768
Surface-JVASP-290_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.3509,1.115051507949829,0.1883
Surface-JVASP-45247_miller_1_0_0_thickness_16_VASP_PBE_noDP,1.9196,0.5840073823928833,0.4377000000000001
Surface-JVASP-13047_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.6088,1.2376614809036255,0.030200000000000005
Surface-JVASP-110096_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0026,1.2113476991653442,0.010199999999999987
Surface-JVASP-26790_miller_1_0_0_thickness_16_VASP_PBE_noDP,5.3012,3.9626235961914062,4.214
Surface-JVASP-45297_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0014,1.8332146406173706,0.5255
Surface-JVASP-112334_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0012,1.036518931388855,0.18989999999999996
Surface-JVASP-141207_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.2135,2.168694496154785,1.5346
Surface-JVASP-890_miller_1_1_0_thickness_16_VASP_PBE_DP,0.0005,-0.0026221051812171936,0.019899999999999973
Surface-JVASP-1248_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.412,1.3802940845489502,0.5175999999999998
Surface-JVASP-7836_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.0003,3.1330807209014893,2.6722
Surface-JVASP-8003_miller_0_0_1_thickness_16_VASP_PBE_noDP,2.0558,0.9955755472183228,0.017599999999999838
Surface-JVASP-8169_miller_1_1_0_thickness_16_VASP_PBE_noDP,4.2879,0.46907010674476624,1.4123
Surface-JVASP-8186_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.11,1.152414083480835,1.8712
Surface-JVASP-95_miller_1_1_0_thickness_16_VASP_PBE_noDP,4.6389,1.3604073524475098,1.7476999999999998
Surface-JVASP-8169_miller_1_1_0_thickness_16_VASP_PBE,4.2879,0.44699734449386597,1.4122
Surface-JVASP-8186_miller_1_1_0_thickness_16_VASP_PBE,3.1156,1.1622965335845947,1.8801
Surface-JVASP-95_miller_1_1_0_thickness_16_VASP_PBE,4.4766,1.346347451210022,1.6878999999999997
Surface-JVASP-1198_miller_0_0_1_thickness_16_VASP_PBE_noDP,0.0071,1.0747640132904053,0.08679999999999999
Surface-JVASP-17700_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.5268,0.08425794541835785,0.276
Surface-JVASP-30_miller_1_1_0_thickness_16_VASP_PBE_noDP,4.3956,0.27373170852661133,1.4567
Surface-JVASP-36204_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.1276,0.97464919090271,1.2474
Surface-JVASP-36403_miller_0_0_1_thickness_16_VASP_PBE_noDP,0.0131,0.06904767453670502,0.007500000000000062
Surface-JVASP-7836_miller_1_1_0_thickness_16_VASP_PBE,3.0003,3.1330807209014893,2.6722
Surface-JVASP-8003_miller_0_0_1_thickness_16_VASP_PBE,2.0597,0.9827216863632202,0.035800000000000054
Surface-JVASP-943_miller_1_1_0_thickness_16_VASP_R2SCAN,0.0005,0.006872102618217468,0.0006999999999999229
Surface-JVASP-1002_miller_1_0_0_thickness_16_VASP_R2SCAN,0.0361,0.6321035623550415,0.0040999999999999925
Surface-JVASP-816_miller_1_1_1_thickness_16_VASP_R2SCAN,0.0084,0.004563912749290466,0.06589999999999985
Surface-JVASP-1029_miller_1_1_0_thickness_16_VASP_R2SCAN,0.002,0.009099960327148438,0.001600000000000018
Surface-JVASP-813_miller_0_0_1_thickness_16_VASP_R2SCAN,0.0109,-0.0004864335060119629,0.0024000000000001798
Surface-JVASP-861_miller_1_1_0_thickness_16_VASP_R2SCAN,0.0001,0.011380922049283981,0.007000000000000117
Surface-JVASP-1056_miller_0_0_1_thickness_16_VASP_R2SCAN,0.0064,0.007616974413394928,0.013999999999999985
Surface-JVASP-39_miller_1_1_0_thickness_16_VASP_R2SCAN,3.9542,0.7445755004882812,2.8597
Surface-JVASP-20092_miller_0_0_1_thickness_16_VASP_R2SCAN,1.2043,0.03587452322244644,0.3426000000000001
Surface-JVASP-1195_miller_0_0_1_thickness_16_VASP_R2SCAN,0.6208,0.3788491189479828,0.05349999999999988
Surface-JVASP-1312_miller_1_1_1_thickness_16_VASP_R2SCAN,0.7388,1.155204176902771,0.0039999999999998925
Surface-JVASP-1327_miller_1_1_0_thickness_16_VASP_R2SCAN,2.7495,1.6564781665802002,1.4403000000000001
Surface-JVASP-1408_miller_1_1_0_thickness_16_VASP_R2SCAN,1.9495,0.720046877861023,0.8005
Surface-JVASP-1174_miller_1_1_0_thickness_16_VASP_R2SCAN,1.9663,0.19970335066318512,0.7467
Surface-JVASP-91_miller_0_0_1_thickness_16_VASP_R2SCAN,0.0025,1.9553005695343018,0.0026000000000001577
Surface-JVASP-8118_miller_1_1_1_thickness_16_VASP_R2SCAN,0.0024,0.14790183305740356,0.012900000000000023
Surface-JVASP-105410_miller_1_1_1_thickness_16_VASP_R2SCAN,0.0039,0.2970674932003021,0.22910000000000003
Surface-JVASP-1008_miller_0_0_1_thickness_16_VASP_R2SCAN,0.0048,0.029145866632461548,0.012299999999999978
Surface-JVASP-1177_miller_0_0_1_thickness_16_VASP_PBE,0.0154,0.059036582708358765,0.0017999999999999683
Surface-JVASP-1186_miller_0_0_1_thickness_16_VASP_PBE,0.4109,0.016871623694896698,0.0017000000000000348
Surface-JVASP-1393_miller_1_1_0_thickness_16_VASP_PBE,2.9186,1.2143511772155762,1.2234
Surface-JVASP-23_miller_1_1_0_thickness_16_VASP_PBE,2.6091,0.44499531388282776,0.9638
Surface-JVASP-35748_miller_1_1_0_thickness_16_VASP_PBE,2.3891,0.6618536710739136,1.3445
Surface-JVASP-36408_miller_0_0_1_thickness_16_VASP_PBE,0.0784,0.455109566450119,0.054600000000000204
Surface-JVASP-895_miller_0_1_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,1.8634,0.1193891167640686,0.8701000000000001
Surface-JVASP-828_miller_0_0_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0383,0.975182056427002,0.0613999999999999
Surface-JVASP-895_miller_0_0_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0003,0.06859013438224792,0.0406
Surface-JVASP-919_miller_1_1_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0038,0.005240291357040405,0.0040999999999999925
Surface-JVASP-934_miller_1_0_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0006,0.004546672105789185,0.0046999999999999265
Surface-JVASP-1029_miller_1_0_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0003,0.007937908172607422,0.0010999999999998789
Surface-JVASP-21195_miller_1_0_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0032,-0.0013507157564163208,0.001100000000000101
Surface-JVASP-14837_miller_1_1_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,0.0012,-0.008618690073490143,0.00019999999999997797
Surface-JVASP-107_miller_0_0_1_thickness_16_VASP_PBE_noDP,0.01,0.8258072137832642,0.015900000000000247
Surface-JVASP-1180_miller_0_0_1_thickness_16_VASP_PBE_noDP,0.0005,-0.0026259124279022217,0.0262
Surface-JVASP-1192_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.726,1.1559275388717651,0.9994000000000001
Surface-JVASP-1073_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.1622,0.3332708775997162,0.497
Surface-JVASP-1183_miller_0_0_1_thickness_16_VASP_PBE_noDP,1.351,0.4336676001548767,0.04200000000000004
Surface-JVASP-1765_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.6592,0.13783974945545197,1.4203000000000001
Surface-JVASP-1312_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.5742,1.200912356376648,0.5191999999999999
Surface-JVASP-108112_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0014,2.2144768238067627,0.009000000000000341
Surface-JVASP-101477_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.7877,0.6545126438140869,1.0657
Surface-JVASP-1957_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.1338,1.1217808723449707,1.5628000000000002
Surface-JVASP-101229_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0039,1.0512956380844116,0.042800000000000005
Surface-JVASP-1513_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.3033,0.5888949632644653,0.24170000000000025
Surface-JVASP-39_miller_1_0_0_thickness_16_VASP_PBE_noDP,4.1089,3.5798425674438477,2.5927
Surface-JVASP-105410_miller_0_0_1_thickness_16_VASP_PBE,0.0163,0.43831780552864075,0.019100000000000006
Surface-JVASP-1435_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.6436,0.25517693161964417,0.16079999999999994
Surface-JVASP-1687_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.2127,1.2777360677719116,1.2521
Surface-JVASP-8105_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.0299,0.08974609524011612,0.11059999999999992
Surface-JVASP-8003_miller_1_1_0_thickness_16_VASP_PBE_noDP,4.0385,1.1902803182601929,1.3734
Surface-JVASP-7833_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.0569,0.3829435706138611,0.5062
Surface-JVASP-1091_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0007,0.4429352581501007,0.049599999999999866
Surface-JVASP-78583_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.4893,0.8241747617721558,0.9783000000000001
Surface-JVASP-78633_miller_1_1_0_thickness_16_VASP_PBE_noDP,6.7458,4.116237640380859,3.4737999999999998
Surface-JVASP-1174_miller_1_0_0_thickness_16_VASP_PBE,0.1794,0.0710836872458458,0.008000000000000007
Surface-JVASP-36402_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0031,0.2008759081363678,0.009599999999999831
Surface-JVASP-36391_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.0112,2.44521427154541,1.3909
Surface-JVASP-35673_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.5954,0.1493682712316513,0.409
Surface-JVASP-40774_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0017,0.22078019380569458,0.28259999999999996
Surface-JVASP-40780_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.6656,0.012817665934562683,0.08990000000000001
Surface-JVASP-40793_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.613,0.6613917350769043,0.18199999999999994
Surface-JVASP-40798_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.6074,1.3192946910858154,1.5843
Surface-JVASP-39508_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.5531,0.4483259320259094,0.029999999999999916
Surface-JVASP-266_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.8341,0.5984376668930054,0.8791
Surface-JVASP-36873_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.0978,0.6928151845932007,0.24580000000000002
Surface-JVASP-64991_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0033,0.00013510137796401978,0.20740000000000003
Surface-JVASP-109827_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.2189,0.5310655832290649,0.07440000000000024
Surface-JVASP-111073_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.8078,0.42758405208587646,0.5574999999999999
Surface-JVASP-116283_miller_1_1_0_thickness_16_VASP_PBE_noDP,3.6459,1.021297812461853,3.4065
Surface-JVASP-113670_miller_1_1_0_thickness_16_VASP_PBE_noDP,1.9473,1.212555170059204,1.2406
Surface-JVASP-120170_miller_1_1_0_thickness_16_VASP_PBE_noDP,5.8429,4.354274749755859,2.8998999999999997
Surface-JVASP-140471_miller_1_1_0_thickness_16_VASP_PBE_noDP,2.472,1.8830065727233887,0.0673
Surface-JVASP-136599_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.0004,0.42362624406814575,0.07420000000000004
Surface-JVASP-133719_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.4558,1.3101515769958496,0.4983
Surface-JVASP-148851_miller_1_1_0_thickness_16_VASP_PBE_noDP,0.8494,3.6609060764312744,0.0030999999999998806
Surface-JVASP-22623_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.6807,0.47038671374320984,0.10240000000000002
Surface-JVASP-96463_miller_1_0_0_thickness_16_VASP_PBE_noDP,6.721,4.159426689147949,3.5176999999999996
Surface-JVASP-22685_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.8916,0.4934629201889038,0.9613
Surface-JVASP-50830_miller_1_0_0_thickness_16_VASP_PBE_noDP,4.8616,1.9856183528900146,1.4510999999999998
Surface-JVASP-105566_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0021,0.2874617874622345,0.03210000000000002
Surface-JVASP-1273_miller_1_0_0_thickness_16_VASP_PBE_noDP,4.7001,2.110827922821045,2.3541
Surface-JVASP-8186_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.6152,1.0719012022018433,1.3497
Surface-JVASP-8118_miller_1_0_0_thickness_16_VASP_PBE_noDP,1.403,1.5005841255187988,1.5124
Surface-JVASP-8047_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.7783,1.36505925655365,1.4190999999999998
Surface-JVASP-1073_miller_1_0_0_thickness_16_VASP_PBE_noDP,1.005,0.43345877528190613,0.09060000000000001
Surface-JVASP-55611_miller_1_0_0_thickness_16_VASP_PBE_noDP,6.0482,4.199662208557129,3.9886999999999997
Surface-JVASP-82129_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.1163,0.6328448057174683,0.7238
Surface-JVASP-35748_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.0565,0.7773773670196533,1.0084
Surface-JVASP-95_miller_1_0_0_thickness_16_VASP_PBE_noDP,3.9116,1.2003859281539917,1.2422000000000002
Surface-JVASP-33818_miller_1_0_0_thickness_16_VASP_PBE_noDP,2.7589,1.3193554878234863,0.7747999999999999
Surface-JVASP-46672_miller_1_0_0_thickness_16_VASP_PBE_noDP,0.0005,1.5026333332061768,1.4665
Surface-JVASP-45246_miller_1_0_0_thickness_16_VASP_PBE_noDP,1.5707,0.9056068658828735,0.6465
