id,sk_gap,alignn_gap
agm003183322,0.007016,-0.00034990906715393066
agm003165804,0.001914,-0.006187461316585541
agm002666214,0.000942,0.006108365952968597
agm003161406,0.000425,-0.0013058632612228394
agm002087961,0.004701,0.0023383349180221558
agm002744542,0.004984,0.003705233335494995
agm003165334,0.003208,-0.002325892448425293
agm003297167,0.002751,0.013955622911453247
agm002322175,0.002815,0.012928992509841919
agm003184803,0.022629,-0.005770832300186157
agm001619562,0.001541,-6.791949272155762e-05
agm003157745,0.013915,-0.005303800106048584
agm002701848,0.005746,-0.000655829906463623
agm003298258,0.001795,0.0037908852100372314
agm003185990,0.00207,0.0037007853388786316
agm001229358,0.002443,-0.02080434560775757
agm001417193,0.001821,0.0013800635933876038
agm003165792,0.001173,-0.0037762820720672607
agm001259692,0.000254,-0.0012277960777282715
agm001116650,0.001435,0.0036625713109970093
agm001626027,0.004867,0.033003538846969604
agm001851609,0.002007,0.0027441978454589844
agm003165922,0.001635,-0.0061248838901519775
agm002495471,0.015809,0.037735506892204285
agm001619561,0.005905,0.01567932963371277
agm004377652,0.003814,-0.009469091892242432
agm001618795,0.002072,-0.0024500787258148193
agm001640029,0.006567,-0.006852880120277405
agm001214885,0.00351,0.01287660002708435
agm001228305,0.00307,0.00272563099861145
agm003273573,0.008423,-0.006845980882644653
agm003198810,0.005118,0.009617835283279419
agm004288380,0.002091,0.003720805048942566
agm003298741,0.001501,0.004444807767868042
agm005203280,0.009307,0.3805519938468933
agm003183319,0.00138,0.004943132400512695
agm003158243,0.001754,-0.014394693076610565
agm005182267,0.001076,0.005170173943042755
agm003187132,0.000689,-0.015219822525978088
agm005203284,0.005507,0.11959606409072876
agm003159769,0.001979,-0.006093308329582214
agm003159960,0.001691,-0.006043612957000732
agm001115836,0.004027,0.008768990635871887
agm001628333,0.001564,0.009506314992904663
agm002026447,0.00326,-0.001507192850112915
agm003162635,0.000184,-0.004929780960083008
agm003175850,0.004385,0.006632134318351746
agm003158378,0.000709,-0.004033811390399933
agm001228295,0.001137,-0.00264546275138855
agm001628498,0.002045,0.034006088972091675
agm002200607,0.002658,-0.006581798195838928
agm001228987,0.001118,0.005832761526107788
agm001199006,0.001668,0.005147367715835571
agm001614470,0.003459,-0.0028018951416015625
agm001618637,0.000371,0.006227362900972366
agm003273421,0.002247,0.003267090767621994
agm001192185,0.014286,-0.032423026859760284
agm001115642,0.00338,0.008996158838272095
agm001851657,0.001338,0.006424516439437866
agm001076089,0.014389,0.3669903874397278
agm003186080,0.005673,-0.004204303026199341
agm002940084,0.018683,-0.00012096762657165527
agm003290657,0.005105,0.008279234170913696
agm003185583,0.001307,0.0021918118000030518
agm002197409,0.005136,0.00675007700920105
agm001830323,0.029305,0.011716067790985107
agm003174889,0.001143,-0.00664081797003746
agm003562795,0.001917,0.04586021602153778
agm003435730,0.001294,-0.004153460264205933
agm003204439,0.022269,0.03164061903953552
agm002363645,0.008785,0.20921415090560913
agm002145055,0.00122,-0.006659030914306641
agm002225655,0.00698,0.009652853012084961
agm003169123,0.001395,0.002766735851764679
agm002186862,0.001486,0.0037095248699188232
agm002196524,0.000851,0.0064263716340065
agm002924421,0.001698,0.0888216644525528
agm003158303,0.001162,0.01873868703842163
agm003174317,0.001546,-0.0013688504695892334
agm003190692,0.027966,0.013297155499458313
agm002358386,0.001507,0.009168371558189392
agm003193007,0.000746,-0.00036443769931793213
agm003264046,0.001225,0.0012692511081695557
agm001192156,0.004059,-0.003094688057899475
agm001614380,0.00483,0.013019256293773651
agm001613409,0.005599,0.0051903873682022095
agm001907151,0.010488,0.005935452878475189
agm002753827,0.004051,0.0016373693943023682
agm001417289,0.001356,-0.004219125956296921
agm001614513,0.003412,-0.010493963956832886
agm002159080,0.001856,-0.0015219077467918396
agm002693565,0.011213,-0.005775749683380127
agm001613406,0.001533,0.030049219727516174
agm002183874,0.002124,0.0012739598751068115
agm003622224,0.002021,-0.0014215856790542603
agm003168357,0.002257,0.03931991755962372
agm003771988,0.001356,0.0038832128047943115
agm002134771,0.001967,0.004088476300239563
agm002157868,0.019186,-0.0028402358293533325
agm003201119,0.005847,0.01058235764503479
agm002697896,0.079286,0.023037925362586975
agm003766918,0.001969,-0.007526040077209473
agm002494612,0.103922,0.004503712058067322
agm003161293,0.026508,0.01866465061903
agm003183751,0.00883,0.0016950592398643494
agm003262919,0.009745,0.002578824758529663
agm001272854,0.005058,0.00462738424539566
agm003298986,0.01784,0.0037339776754379272
agm003168501,0.00017,0.0501689612865448
agm002536857,0.002498,0.005692437291145325
agm001356043,0.015885,0.0017520561814308167
agm002191285,0.006963,-0.004550546407699585
agm002094142,0.005546,0.004529476165771484
agm001196552,0.023443,0.007135272026062012
agm002330471,0.00061,0.022534560412168503
agm001312509,0.000403,-0.0037498995661735535
agm003194226,0.00237,0.0005071908235549927
agm001179882,0.000849,0.015866249799728394
agm002178238,0.049068,0.0062389075756073
agm003614525,0.005813,-0.0009368062019348145
agm001649890,0.003149,0.012864883989095688
agm003479248,0.001412,0.0049228668212890625
agm001148026,0.002778,0.017864026129245758
agm001620094,0.001349,0.02329784631729126
agm002168850,0.004164,0.016057848930358887
agm001335457,0.003615,0.007979832589626312
agm003192647,0.000891,0.008378863334655762
agm001135226,0.004821,0.005523093044757843
agm002164867,0.003786,0.012752313166856766
agm002700058,0.004632,0.009366706013679504
agm002158046,0.021289,0.0018456429243087769
agm003195412,0.00123,-0.0032947957515716553
agm001610592,0.008941,0.020487595349550247
agm002026432,0.006954,0.002280712127685547
agm001946157,0.003195,-0.049687281250953674
agm002196494,0.018734,-0.010064184665679932
agm001620947,0.017855,0.04009371995925903
agm001313378,0.00378,-0.011019088327884674
agm002160942,0.003021,0.023681342601776123
agm001617129,0.007596,-0.039619192481040955
agm002287115,0.016553,0.017706159502267838
agm003199982,0.004496,0.020313918590545654
agm001214526,7.2e-05,0.0007479190826416016
agm003197947,0.00601,0.08107668161392212
agm003436302,0.001298,-0.0035097599029541016
agm001155273,0.003358,0.010486260056495667
agm001136457,0.002226,0.0018716417253017426
agm005103457,0.003192,0.005665123462677002
agm001308927,0.001842,-0.003117173910140991
agm002134662,0.008588,0.0045226216316223145
agm001413469,0.007614,0.005912721157073975
agm003299292,0.001972,0.012170374393463135
agm003427049,0.001128,-0.003242187201976776
agm002164295,0.000761,0.049680810421705246
agm001116631,0.000483,-0.005284726619720459
agm002239979,0.012812,0.016150251030921936
agm001135459,0.003818,0.001896873116493225
agm002367842,8e-06,0.005494594573974609
agm002292191,0.000226,0.023794330656528473
agm002257450,0.000597,0.005441345274448395
agm001213416,0.003009,0.0006404221057891846
agm001197829,0.002026,0.012300997972488403
agm002138131,0.002938,0.014467358589172363
agm001612415,0.003882,-0.033851563930511475
agm002360225,0.005317,0.005207061767578125
agm003627810,0.000697,0.00037541985511779785
agm001623291,0.000941,0.0381753072142601
agm002691684,0.004366,0.000661998987197876
agm002225195,0.004911,0.005296386778354645
agm001134934,0.001638,0.0010274946689605713
agm003435722,0.004492,0.0022902339696884155
agm001620161,0.002666,0.0034241527318954468
agm003186119,0.000409,-0.006726861000061035
agm003166239,0.002043,0.009843587875366211
agm001115283,0.004452,0.00821581482887268
agm001614571,0.00513,0.011798810213804245
agm003613899,0.003191,0.06296446919441223
agm002286495,0.00676,0.013574808835983276
agm003278505,0.004464,0.008750125765800476
agm002747442,0.002426,-0.014758899807929993
agm005023163,0.002642,-0.02275872230529785
agm001293109,0.220024,-0.001585245132446289
agm003157464,0.023164,-0.005312323570251465
agm001116539,0.001874,0.006299212574958801
agm003187680,0.001765,-0.0006056353449821472
agm003774806,0.002991,-0.004852578043937683
agm003188474,0.001501,0.0006345361471176147
agm002232744,0.000882,0.011167913675308228
agm002184029,0.001622,-0.000623650848865509
agm001341153,0.839483,0.005289789289236069
agm003261506,0.001225,-0.0036478638648986816
agm001613621,0.002227,-0.010543324053287506
agm003201345,0.00501,-0.0006359368562698364
agm005103576,0.000464,0.010714948177337646
agm002140511,0.002083,0.011561915278434753
agm003435942,0.007387,0.004087567329406738
agm003186995,0.003787,-0.003300480544567108
agm003161629,0.011009,0.006629720330238342
agm001414224,0.017546,0.04406364634633064
agm002350193,0.006462,-0.00668218731880188
agm002157577,0.021264,0.01665724813938141
agm002158905,0.00192,0.3797552287578583
agm001230208,0.008854,0.0031516849994659424
agm001304854,1e-06,-0.0067848265171051025
agm003192203,0.001832,-0.0011843107640743256
agm002342861,0.000863,0.00021129846572875977
agm002161557,0.013561,-0.0003406889736652374
agm002158226,0.001891,0.013344570994377136
agm001224056,0.003642,0.0008502751588821411
agm002137013,0.000614,0.03125615417957306
agm002250840,0.010531,0.002986699342727661
agm002160151,0.005261,0.012393355369567871
agm003299758,0.009751,0.011845581233501434
agm001614575,0.001271,0.003730103373527527
agm001136741,0.005482,0.006978362798690796
agm003195118,0.005698,0.009978562593460083
agm003168899,0.015269,0.011482320725917816
agm003185701,0.001402,0.0065667033195495605
agm002176891,0.001304,0.05037473142147064
agm002201290,0.000126,0.49728521704673767
agm002184768,0.004128,0.013055630028247833
agm001217047,0.002769,0.0008431673049926758
agm002153183,0.013451,-0.010036066174507141
agm003269235,0.052796,-0.002986729145050049
agm002292114,0.013108,0.01195596158504486
agm001827689,0.001298,-0.0019149184226989746
agm001135188,0.00162,-0.0022862255573272705
agm001212472,0.007062,0.008156973868608475
agm002494267,0.005826,0.024687737226486206
agm003184779,0.002248,0.0005983710289001465
agm001258773,0.017056,0.021072864532470703
agm002232595,0.000963,0.014133810997009277
agm003182150,0.009312,0.007507264614105225
agm001228308,0.0012,-0.01178044080734253
agm003187098,0.002994,-0.0002847053110599518
agm003166184,0.001047,0.00820157676935196
agm000999997,0.017505,0.012864917516708374
agm001134933,0.00628,0.00254097580909729
agm002164859,1.895683,-0.0018248669803142548
agm002201374,0.002532,0.004064638167619705
agm002138793,0.002886,0.034489184617996216
agm001223104,0.001142,-0.0012661069631576538
agm003186895,0.001243,0.0012628287076950073
agm002668839,0.002071,0.02468492090702057
agm001115727,0.004819,0.00935983657836914
agm001294295,0.002048,0.010622650384902954
agm001620490,0.013721,-0.028829120099544525
agm002494755,0.07066,-0.007696375250816345
agm003191627,0.009006,-0.004779040813446045
agm001312428,0.031168,0.0058786943554878235
agm003204349,0.020455,0.014031358063220978
agm001228275,0.002417,0.003058820962905884
agm002178880,0.027224,0.06869450956583023
agm002394569,0.004282,-0.02682286500930786
agm001198636,0.003391,0.04981127381324768
agm002199791,0.012745,-0.0217776820063591
agm002936535,0.001246,0.021469712257385254
agm001171344,0.001816,0.025876477360725403
agm002367070,0.006115,0.01848435401916504
agm001148065,0.000326,0.00024205446243286133
agm001389740,0.015449,0.0111372210085392
agm001611018,0.001098,-0.0022966712713241577
agm002655952,0.012373,0.003168255090713501
agm002285915,0.009654,-0.005248822271823883
agm002677809,0.017965,0.021816566586494446
agm003439644,0.002162,-0.004086494445800781
agm002177032,9.7e-05,0.009089797735214233
agm003157177,0.003236,0.008470416069030762
agm003202138,0.007559,0.029646873474121094
agm002339945,0.004304,-0.0064466893672943115
agm003203527,0.016706,0.019946545362472534
agm002137577,0.002931,0.0036484338343143463
agm002694986,0.01298,-0.004498310387134552
agm002177813,0.006461,0.03447401523590088
agm002691981,0.003694,0.005349501967430115
agm003439311,0.001195,0.0005198866128921509
agm003416160,0.005106,-0.007575511932373047
agm003436293,0.000406,0.0008495599031448364
agm003439304,0.005549,-0.003822028636932373
agm002487168,0.00142,0.03452415019273758
agm002134137,0.001627,0.010155566036701202
agm002168887,0.007549,0.011234372854232788
agm002184944,0.003432,0.008252378553152084
agm002737033,0.00244,-0.0011176615953445435
agm002367811,0.001328,0.01669737696647644
agm002183904,0.003212,0.002365466207265854
agm003185361,0.009662,0.005123570561408997
agm003614521,0.001285,0.00656774640083313
agm001115620,0.001727,-0.008426517248153687
agm001620480,0.013639,0.007819607853889465
agm003184457,0.017324,0.003979489207267761
agm001613630,0.001009,-0.004176795482635498
agm003157705,0.000472,0.0038314834237098694
agm002137562,0.002027,0.008673891425132751
agm001835752,0.003997,0.008263468742370605
agm002694768,4e-06,0.0021779388189315796
agm002137199,0.009227,-0.0055090636014938354
agm002192453,0.004405,-0.008149199187755585
agm003160621,0.05411,0.024205893278121948
agm002367410,0.00115,-0.002895653247833252
agm003184824,0.012588,-0.005291208624839783
agm001186139,0.003622,0.00761856883764267
agm003719845,0.000319,-0.015770435333251953
agm003202028,0.01076,0.011323720216751099
agm001259593,0.007629,0.005991905927658081
agm003435919,0.001862,0.0055197179317474365
agm002910849,0.0,0.015511669218540192
agm001231809,0.001062,0.008985787630081177
agm002491697,0.007197,-0.01250237226486206
agm002158105,0.000611,-0.011984631419181824
agm003437123,0.000666,-0.001167982816696167
agm003280996,0.014668,-0.002301737666130066
agm001258236,0.00365,0.02684091031551361
agm003184578,0.000771,-0.006024911999702454
agm002923850,0.004764,-0.008422605693340302
agm001310506,0.002322,-0.004487127065658569
agm001116596,0.004642,0.0059006065130233765
agm002925293,0.004486,-0.012323781847953796
agm003278482,0.003975,-0.006268125027418137
agm001294503,0.009266,-0.0003270655870437622
agm001851557,0.004946,0.0034391433000564575
agm005113338,0.003021,-0.005393773317337036
agm001829287,0.00201,-0.0008244439959526062
agm001115171,0.013319,0.0003085881471633911
agm002294880,0.004066,0.014762639999389648
agm002135615,0.000993,0.003091365098953247
agm002342496,1e-06,-0.009778998792171478
agm002224121,0.014407,0.02619285136461258
agm003191159,0.009816,0.004962027072906494
agm003436028,0.005216,-0.0037713944911956787
agm002326361,0.011519,0.01603008806705475
agm002698393,0.003051,-0.00731930136680603
agm001620162,0.001186,0.005194053053855896
agm003437236,0.003821,0.010433964431285858
agm002323077,0.004619,0.004304904490709305
agm001612144,0.008045,0.12418718636035919
agm001335597,0.003736,0.0023092329502105713
agm001223045,0.001839,-0.0005654022097587585
agm002145207,0.004227,0.007307782769203186
agm002634495,0.003605,0.00018849968910217285
agm002496499,0.01845,-0.00757816806435585
agm003187696,0.004906,0.0018440783023834229
agm003264937,0.001466,0.005717933177947998
agm003624511,0.013694,0.0015082508325576782
agm001212004,0.0142,-0.0015970580279827118
agm001618384,0.000943,-0.011326372623443604
agm003198164,0.003769,4.394352436065674e-05
agm002194157,0.003825,-0.00026798248291015625
agm003186639,0.018344,-0.02089238166809082
agm003190809,0.002266,0.003177657723426819
agm002121713,0.006475,-0.004854142665863037
agm001214367,0.032899,-0.0016283392906188965
agm001614391,0.002167,-0.012082904577255249
agm001618513,0.001203,0.026514500379562378
agm003297369,0.001625,0.00328952819108963
agm003159946,0.002632,0.009573504328727722
agm002196556,0.001556,0.003429889678955078
agm001136880,0.005864,0.001375049352645874
agm001115791,0.003437,0.007532715797424316
agm001197807,0.004855,-0.0006636679172515869
agm001809584,0.006696,-0.0013516247272491455
agm003765893,0.001115,0.004447609186172485
agm003203604,0.00105,-0.0016897767782211304
agm001229302,0.002376,0.01655738055706024
agm003204348,0.040527,-0.00018251687288284302
agm001362329,0.003906,-0.010548986494541168
agm001341699,0.002879,0.00047650933265686035
agm001229247,0.00277,-0.0011025965213775635
agm003636381,0.005702,0.002874627709388733
agm001614541,0.002364,0.010538846254348755
agm003597901,0.024439,0.12589353322982788
agm003163614,0.013514,0.01561097800731659
agm003196309,0.001308,0.011458717286586761
agm003765432,0.000917,-0.007299348711967468
agm002350197,0.003298,0.01426522433757782
agm003192101,0.001746,0.007283881306648254
agm003264881,0.008764,0.003511972725391388
agm002322068,0.001765,0.021152019500732422
agm001280839,0.008222,0.006451025605201721
agm003203394,0.002043,0.015343736857175827
agm002329048,0.005476,0.0012919604778289795
agm001344393,0.001097,0.008785039186477661
agm001615564,0.02194,0.021929681301116943
agm001136489,0.002624,-0.0007446222007274628
agm003771885,0.004027,-3.978610038757324e-05
agm003197109,0.007214,0.018193304538726807
agm002136755,0.034595,0.018410012125968933
agm001615752,0.000372,0.03369712084531784
agm001647202,0.003657,0.019340187311172485
agm001214613,0.000853,0.0028055384755134583
agm003188141,0.00749,-0.00141105055809021
agm002138817,0.001891,0.009658992290496826
agm003201992,0.002239,0.012232452630996704
agm003198220,0.00868,-0.0004912465810775757
agm001191800,0.002124,-0.003032870590686798
agm001282964,0.00516,-0.006608515977859497
agm003626722,0.001918,0.013387326151132584
agm003161467,0.010128,0.05579067021608353
agm005106711,0.0011,0.02408948540687561
agm002200841,0.003591,0.21319642663002014
agm003762628,0.00137,0.03709990531206131
agm001121066,0.000104,-0.0038464367389678955
agm001136832,0.002521,-0.011636808514595032
agm001305331,0.0225,-0.0014075934886932373
agm003186746,0.016911,-0.0145195871591568
agm003298120,0.000391,-0.0005967617034912109
agm002075375,2e-06,0.11124488711357117
agm002492832,0.030206,0.028723210096359253
agm002161446,0.002543,0.005210995674133301
agm002190611,0.001368,0.004810929298400879
agm003270975,0.008567,0.03153470903635025
agm003188576,0.0551,-0.0027960240840911865
agm001851372,0.012696,0.020911812782287598
agm003192850,0.018044,0.02537722885608673
agm003198347,0.00089,-0.001977473497390747
agm002377240,0.012837,-0.003860294818878174
agm003201334,0.000728,-0.0011841058731079102
agm001121192,0.002911,0.018739134073257446
agm001134857,0.001338,0.00012026727199554443
agm002325337,0.012148,0.002467632293701172
agm003559561,0.002973,-0.001520693302154541
agm002285266,0.021632,0.7175973653793335
agm005115284,0.001299,-0.007792294025421143
agm001292485,0.229534,0.024806350469589233
agm002192139,0.004397,-0.013088464736938477
agm002342859,0.003058,-0.00532945990562439
agm003439327,0.006211,-0.0102572962641716
agm002138858,0.000231,-0.001285746693611145
agm003191976,0.013124,-0.0024320781230926514
agm003407418,0.000632,-0.010488450527191162
agm001053505,0.000992,0.0018277913331985474
agm003160979,0.002151,-0.007086850702762604
agm002925109,0.000466,0.013822168111801147
agm002194257,0.000724,-0.0033241957426071167
agm003263415,0.006937,0.010932445526123047
agm001367113,0.003922,-0.0024876780807971954
agm002925724,0.00302,-0.01568586379289627
agm001214523,0.004956,0.0011422410607337952
agm002219290,0.006991,-0.005633056163787842
agm002693682,0.018493,0.0019353628158569336
agm002326357,0.000429,0.006347592920064926
agm002161125,0.008624,-0.005134701728820801
agm002167486,0.001523,0.0006138235330581665
agm001149749,0.001574,-0.001364484429359436
agm001232472,0.005259,0.008048057556152344
agm001149804,8e-05,0.0013175904750823975
agm002192081,0.000213,0.010071471333503723
agm001280572,0.005728,0.003619968891143799
agm003192949,0.002762,-0.004738800227642059
agm003264161,0.015378,-0.0006683655083179474
agm001192615,0.000773,0.00813022255897522
agm003186640,0.012949,0.0007453709840774536
agm002359845,0.001577,0.014087207615375519
agm001196601,0.001646,-0.0021273940801620483
agm003762352,0.000241,0.00878879427909851
agm001213573,0.024151,0.0063590556383132935
agm002925733,0.002245,0.007280297577381134
agm002925865,0.001198,0.003290221095085144
agm003191646,0.018136,0.007711306214332581
agm003190310,0.003687,0.00838395208120346
agm003176363,0.008874,0.019298523664474487
agm002279336,0.006521,0.0405028834939003
agm003287294,0.003958,-0.021851353347301483
agm003199688,0.007423,-0.0026244856417179108
agm003161307,0.006155,0.0033526569604873657
agm001214324,0.001704,-0.00539708137512207
agm002491070,0.022912,0.11052969098091125
agm003202773,0.000568,0.008864551782608032
agm001615754,0.00422,0.030526399612426758
agm001316704,0.000988,-0.0002900436520576477
agm001620222,0.009987,0.01168019324541092
agm003186172,0.004057,0.0038239583373069763
agm001211419,0.001267,-0.004754532128572464
agm003435705,0.000385,0.008999258279800415
agm001125180,0.006628,0.02432941645383835
agm003160824,0.007091,0.010555759072303772
agm003165681,0.003243,0.004698127508163452
agm001340853,0.002805,-0.002776920795440674
agm002219359,0.007117,-0.0114007368683815
agm003290414,0.002819,0.0025354325771331787
agm002184266,0.041631,0.008293762803077698
agm002340298,0.002132,-0.01326451450586319
agm001196460,0.002843,0.0005208104848861694
agm001224847,0.008877,0.0016203522682189941
agm003190916,0.005357,0.019855618476867676
agm001612095,0.00264,0.033880919218063354
agm003191030,0.001662,-0.005031760782003403
agm001284804,0.016631,0.011023815721273422
agm003638142,0.001042,-0.0058855824172496796
agm001198880,0.00761,-0.002101615071296692
agm003261839,0.005832,-0.005204290151596069
agm002158218,0.001049,-0.014774903655052185
agm001285953,0.012298,0.009056542068719864
agm002221461,0.003437,0.008861333131790161
agm003187911,0.004997,0.0012656301259994507
agm001311611,0.015483,0.005761235952377319
agm002946456,0.000337,-0.004207450896501541
agm002225780,0.00243,0.0006136000156402588
agm001115835,0.002113,0.011948227882385254
agm002153066,0.030623,0.031758978962898254
agm001228360,0.000958,0.007073104381561279
agm002159783,0.013122,0.0011091381311416626
agm001637193,0.005499,0.06462885439395905
agm001416938,0.001345,0.0025136172771453857
agm003258699,0.000612,0.0031300485134124756
agm002254727,0.008778,0.013312608003616333
agm001284783,0.063958,-0.009694423526525497
agm001121213,0.001635,-0.0033436566591262817
agm003172827,0.003134,-0.0028043389320373535
agm002184889,0.004287,0.00950746238231659
agm001261293,0.012851,0.0003232210874557495
agm003264107,0.00373,0.006931230425834656
agm001210972,0.016984,0.009094104170799255
agm001100406,0.00058,-0.006988257169723511
agm003269512,0.000631,0.002117253839969635
agm005108858,0.003453,0.012065187096595764
agm002144406,0.021949,-0.0011017471551895142
agm003158773,0.002705,0.005282416939735413
agm003157867,0.001143,0.05543994903564453
agm002218475,0.01181,0.0021389424800872803
agm003173246,0.005503,0.0049159228801727295
agm003194972,0.001215,0.018332112580537796
agm002218478,0.038844,0.013874553143978119
agm001954201,0.000571,0.0013357847929000854
agm002184681,0.017423,0.37653812766075134
agm002321992,0.00096,0.0023878514766693115
agm001308896,0.009288,4.897266626358032e-05
agm002190999,0.005897,0.020895332098007202
agm003186244,0.000322,-0.0065173134207725525
agm003263783,5.8e-05,-0.004275977611541748
agm001332481,0.000141,0.006299503147602081
agm001116890,0.001635,-0.00020009279251098633
agm005103985,0.006763,0.0010827183723449707
agm003598451,0.000993,0.016848556697368622
agm002099562,0.006929,0.003340691328048706
agm001615762,0.004838,0.02116897702217102
agm002187915,0.003902,0.0068534016609191895
agm002284033,0.002836,-0.013759911060333252
agm002177764,0.00171,-0.018397875130176544
agm001148228,0.001043,0.011303097009658813
agm002245850,0.002273,0.004679303616285324
agm002494198,0.002823,0.06337931752204895
agm003185978,0.00347,0.00317266583442688
agm001662985,0.00327,0.02289178967475891
agm002157884,0.003982,0.01059308648109436
agm001217030,0.000834,-0.008617043495178223
agm001113319,0.004363,0.0009579360485076904
agm001121875,0.001098,-0.006319060921669006
agm002166238,0.009557,0.7619483470916748
agm003263110,0.000717,-0.012254498898983002
agm001310276,0.040516,-0.0002098679542541504
agm002647168,0.011168,0.0022923126816749573
agm002925336,0.127214,0.09917952120304108
agm003168461,0.025141,0.014761928468942642
agm002558744,0.001991,-0.008660301566123962
agm001265006,0.001276,-0.021009020507335663
agm002323613,0.000728,0.004185095429420471
agm001100350,0.002133,-0.0016422420740127563
agm001319230,0.002663,0.01721295714378357
agm001191742,0.007707,0.012461334466934204
agm002836515,0.000561,-0.03009587526321411
agm003191212,0.002901,-0.0035353899002075195
agm003161369,0.008946,0.0029413998126983643
agm001341263,0.002745,0.012177243828773499
agm002861776,0.000204,0.7839576005935669
agm001115716,0.006968,-0.0005954205989837646
agm002202539,0.002858,-0.010766848921775818
agm002698969,0.005583,-0.008029162883758545
agm003177973,0.003465,9.140372276306152e-05
agm003413955,0.002857,-0.004120320081710815
agm001631144,0.00161,-0.014575809240341187
agm001630899,0.039258,0.002551823854446411
agm001615521,0.006532,0.0650457814335823
agm002695798,0.0,-0.0017359107732772827
agm001202879,0.001187,0.006883561611175537
agm003203196,0.003457,0.002279937267303467
agm003626439,0.002994,0.0007454752922058105
agm001309934,0.003576,-0.00396496057510376
agm003158098,0.005556,-0.004384726285934448
agm001213674,0.000453,0.0010570883750915527
agm001318407,0.003795,0.005475688725709915
agm001229994,0.004813,-0.0008178800344467163
agm002694982,0.041993,0.006220914423465729
agm001850592,0.000504,-0.0008159950375556946
agm001228279,0.001466,0.0007536113262176514
agm003435980,0.002992,-0.0022967159748077393
agm002345089,0.001718,-0.0019377171993255615
agm002859914,0.002818,0.23509624600410461
agm002196425,0.014747,0.03475670516490936
agm002252028,0.000315,0.00015994906425476074
agm001115134,0.003161,0.0071657150983810425
agm002938813,0.00667,0.007517710328102112
agm003169277,0.005332,-0.0011211484670639038
agm003309202,0.000452,0.017796218395233154
agm002355439,0.008299,0.0037581026554107666
agm001630063,0.002401,0.019977912306785583
agm003204378,0.002654,0.016711056232452393
agm003434572,0.014884,-0.014172032475471497
agm002110467,0.00017,0.3440296947956085
agm002196070,0.0179,0.011615529656410217
agm001619016,0.000926,0.01913769170641899
agm002190575,0.002472,-0.0020901262760162354
agm002140693,0.001696,-0.006788715720176697
agm001613587,0.002249,0.009254470467567444
agm001213666,0.003208,0.004461996257305145
agm002428964,0.000607,0.0025280192494392395
agm001614538,0.001182,0.045384347438812256
agm001361027,0.003191,-0.004675969481468201
agm003201812,0.001861,-0.008711010217666626
agm001229294,0.00103,0.012429922819137573
agm003161638,0.002783,-0.01576220989227295
agm002237317,0.005003,0.003336995840072632
agm001812977,0.015086,0.007014699280261993
agm001203891,0.003647,0.00480923056602478
agm002494266,0.006018,0.04280497878789902
agm001342806,0.747332,0.018831901252269745
agm002133740,0.001436,-0.0008554607629776001
agm002407903,0.012109,-0.004939436912536621
agm003435865,0.002471,0.004065155982971191
agm001247288,0.001711,0.0017206370830535889
agm003183689,0.003414,0.003321770578622818
agm001629023,0.015563,0.017265647649765015
agm002305056,0.009661,0.04272650182247162
agm005107553,0.00153,0.20855261385440826
agm002159896,0.009268,-0.0008445605635643005
agm001611005,0.000735,0.010622933506965637
agm001851374,0.002576,0.0005220770835876465
agm001191312,0.003541,0.0033934414386749268
agm001312468,0.005702,0.0024773329496383667
agm003201490,0.004827,-0.012366026639938354
agm002166069,0.003209,-0.007805142551660538
agm002300456,0.001533,0.013944599777460098
agm001115747,0.000716,-0.003840118646621704
agm001196238,0.002733,0.009073249995708466
agm003160619,1e-06,0.03351777046918869
agm003169460,0.001235,0.008577108383178711
agm003767257,0.001269,0.0012464970350265503
agm001620084,0.003075,0.008634176105260849
agm003183205,0.003678,0.02631188929080963
agm003160816,0.011281,0.023024573922157288
agm002367309,0.000834,0.009847939014434814
agm003394185,0.004026,0.016497015953063965
agm001229794,0.002629,-0.009412847459316254
agm001341865,0.031501,0.016016855835914612
agm003435932,0.002288,0.002180621027946472
agm005106377,0.028703,0.0371069610118866
agm001355889,0.000512,0.024012379348278046
agm003199662,0.004658,0.02727261185646057
agm002178037,0.002933,0.004314452409744263
agm001192155,0.017112,-0.006895735859870911
agm001113904,0.002605,0.0034164711833000183
agm003161201,0.005254,-0.0007818937301635742
agm003258560,2.486379,0.002478554844856262
agm001261127,0.001949,0.013014480471611023
agm003202109,0.025243,-0.008339598774909973
agm005107391,1.289865,0.014680132269859314
agm001610857,0.002221,-0.007107295095920563
agm003161595,0.004184,7.306039333343506e-05
agm002184114,0.004954,-0.014377102255821228
agm002184061,0.033463,0.001639973372220993
agm003194519,0.00414,0.0012347400188446045
agm003186595,0.000494,-0.005504816770553589
agm001640084,0.002443,0.15307405591011047
agm002240836,0.010304,-0.00741499662399292
agm003296429,0.002282,0.0077735185623168945
agm001316600,0.014009,0.002488914877176285
agm002158170,0.000953,0.006983734667301178
agm005109991,0.017876,-0.009172827005386353
agm003190139,0.001505,0.00033291056752204895
agm002735155,0.009892,-0.0008766651153564453
agm001148079,0.003465,0.00625881552696228
agm003203525,0.004638,0.006786517798900604
agm003204350,0.041155,0.0014370009303092957
agm003199983,0.003504,0.0063511282205581665
agm001311525,0.001274,-0.00031565502285957336
agm003434146,0.003428,0.00015798211097717285
agm002368861,0.001202,0.020126402378082275
