id,formula,nsites,spg,e_form,dft_bandgap_eV,dft_bandgap_dir_eV,dos_ef_dft,sk_bandgap_eV
agm1000010021,NiBr2,6,63,0.16628927000000002,0.0,0.001,9.603358,0.027848243713378906
agm1000019943,NiCl2,18,4,-0.81912655,0.3536,0.3536,0.6271152,0.018892765045166016
agm1000002598,NiCl2,3,6,-0.6357187999999999,0.0,0.1379,3.9084044000000002,0.039412498474121094
agm1000006214,NiCl3,8,6,-0.7243601,0.0,0.004200000000000001,13.0458765,0.007621288299560547
agm1000009795,NiCl3,8,1,-0.5367218,0.3326,0.3468,2.9600109999999997,0.7872796058654785
agm1000002380,NiF2,6,11,-1.8930074000000001,4.2154,4.2154,0.0,1.0475726127624512
agm1000008466,NiF2,6,6,-1.4906516,3.5087,3.5087,0.0,0.1432785987854004
agm1000006757,NiF2,6,65,-1.169349,3.274,3.274,0.0,0.17375707626342773
agm1000006851,NiF3,8,6,-1.5841061,0.0,0.029300000000000003,5.670523,1.6351499557495117
agm1000004173,NiF3,4,38,-1.386899,0.5686,0.5686,-0.09820219999999999,0.010089874267578125
agm1000003117,NiI2,3,6,0.17013355,0.0,0.0981,4.46421,0.00565338134765625
agm1000004465,NiI2,3,191,0.38179799999999997,0.3471,0.3471,4.843507,0.0073184967041015625
agm1000012906,NiI3,4,6,0.2088863,0.0,0.0179,6.114379,0.02335500717163086
agm1000014662,NiN,20,1,0.51450765,0.0219,0.1222,12.214061,0.0008945465087890625
agm1000014046,NiN,4,11,0.7102934,0.0,0.1092,2.9368815,0.023137569427490234
agm1000001193,NiN,6,6,0.9778994,0.0,0.0912,4.1052475,0.09321880340576172
agm1000002351,NiN,6,1,1.077748,0.0616,0.0795,6.88825,0.0030608177185058594
agm1000012832,NiN,2,191,1.2967352,0.0,0.0,1.8837613,0.002742767333984375
agm1000005461,NiN,4,6,1.330181,0.0,0.1603,1.286162,0.033061981201171875
agm1000016318,NiO,12,1,-0.2772129,0.0,0.031,3.0557647,0.0009188652038574219
agm1000016748,NiO,12,1,-0.20889136,1.8148,1.8479,0.0,0.0009813308715820312
agm1000006001,NiO,4,11,0.0062208310000000005,2.1086,2.1086,0.0,0.10693550109863281
agm1000002919,NiO,4,191,0.012973726000000001,2.0167,2.0167,0.0,0.015040874481201172
agm1000003485,NiO,2,6,1.4647713,0.4824,0.5337000000000001,0.0694137,0.33901548385620117
agm1000011107,NiP,10,6,-0.015255446,0.0,0.0,4.5832586,0.0129241943359375
agm1000013656,NiP,6,6,0.121101,0.0,0.0,2.994717,0.05878496170043945
agm1000006060,NiP,12,11,0.46020302,0.0,0.0,10.2325735,0.027139663696289062
agm1000015546,NiP,8,143,0.5735661,0.7198,0.7451,-0.6392608,1.1915903091430664
agm1000012654,NiP,4,63,0.6361821,0.0,0.0097,4.1035004,0.26822805404663086
agm1000019786,NiP,4,6,1.052663,0.0,0.0,4.4353037,0.05610227584838867
agm1000004690,NiP,4,6,1.2055728,0.0,0.0181,5.1823535,0.03447151184082031
agm1000017826,NiS,12,176,-0.6376872,0.0,0.001,8.039463,0.09783363342285156
agm1000017048,NiS,18,1,-0.4622754,0.0998,0.1287,13.150995,0.04981231689453125
agm1000016091,NiS,6,145,-0.37146923,0.4333,0.4333,-0.07758775,0.6255631446838379
agm1000008275,NiS,12,11,-0.15521851,0.0,0.0882,11.607777,0.14971446990966797
agm1000002135,NiS,6,6,0.032050814000000004,0.0,0.0396,7.4686637,0.45299577713012695
agm1000013549,NiS,2,191,0.28105173,0.0,0.0413,5.5027313,0.23263025283813477
agm1000002106,NiS,4,6,0.29282388,0.1345,0.1345,4.477347,0.16433000564575195
agm1000018603,NiSe,12,11,-0.14187674,0.0,0.0748,7.3746552,0.028405189514160156
agm1000015355,NiSe,6,174,-0.032240428,0.0752,0.1315,9.471579,0.07558393478393555
agm1000012730,NiSe,4,11,0.06949632600000001,0.11520000000000001,0.5609000000000001,3.9599986,0.16858816146850586
agm1000005415,NiSe,6,6,0.4165488,0.0,0.1008,7.2812862,0.06562995910644531
agm1000001035,NiSe,4,6,0.506803,0.22290000000000001,0.22290000000000001,1.1516608,1.1186671257019043
agm1000001539,NiSe,2,6,0.72675425,0.1345,0.1345,3.0832117,0.09360218048095703
agm1000000095,NiSe,2,6,1.0496236,0.0,0.0881,2.6613643,0.051941871643066406
agm1000007640,NiTe,8,10,-0.0020019712,0.0,0.0004,7.5702815,0.04048347473144531
agm1000005256,NiTe,6,6,0.11942919,0.0,0.037700000000000004,6.0923166,0.09456825256347656
agm1000000039,NiTe,8,11,0.24867313,0.058300000000000005,0.07830000000000001,9.018203,0.0021429061889648438
agm1000013124,NiTe,4,10,0.45777625,0.0,0.0551,6.190375,0.10416603088378906
agm1000006962,NiTe,4,11,0.7207717,0.0,0.0222,7.4148765,0.04039430618286133
agm1000013988,NiTe,2,191,1.0334787,0.0,0.0589,8.32978,0.15934371948242188
agm1000019536,Pd2Cl5,28,4,-0.6859272,0.1927,0.1927,17.620058,1.6046949625015259
agm1000003803,Pd2O3,5,6,0.010992702,0.1008,0.1008,1.9979694000000001,0.4476902484893799
agm1000006258,Pd2O3,10,4,0.38592318000000003,0.4384,0.4949,-0.345476,0.021325111389160156
agm1000012890,Pd2S3,5,3,0.26110166,0.0,0.0661,1.6652939999999998,0.036899566650390625
agm1000009216,Pd2Se3,10,9,-0.011658554000000002,0.060200000000000004,0.060200000000000004,3.1019552,0.007388114929199219
agm1000013270,Pd2Se3,5,10,0.45145613,0.2174,0.3754,2.6051349999999998,0.024091243743896484
agm1000008007,Pd3N2,10,11,0.82046115,0.0,0.11330000000000001,6.506968,0.012636184692382812
agm1000005640,Pd3N2,5,6,1.4489988999999999,0.008400000000000001,0.18910000000000002,6.095084,0.01868724822998047
agm1000001121,Pd3O4,7,6,0.03183291,0.0,0.11610000000000001,5.36723,0.22042179107666016
agm1000006955,Pd3Se4,14,6,0.0017675586,0.2358,0.38220000000000004,4.23384,0.008750677108764648
agm1000019538,Pd4Cl9,26,4,-0.72771114,0.0,0.0034000000000000002,32.3911,5.3882598876953125e-05
agm1000011486,Pd5N4,9,1,0.49610677000000003,1.0149,1.0209,-0.09528099999999999,0.11519408226013184
agm1000010250,PdBr2,6,63,-0.28187832,0.9034000000000001,1.1756,-0.18244000000000002,1.4884814023971558
agm1000018315,PdCl2,9,1,-0.6864207,0.4078,0.4078,1.8383653999999998,1.9131395816802979
agm1000001303,PdCl2,6,6,-0.41906926,0.291,0.291,1.2556876,0.788299560546875
agm1000009374,PdCl3,8,1,-0.77594674,1.2309,1.358,-0.0071055,1.6682652235031128
agm1000019476,PdCl3,24,1,-0.7033181,0.1029,0.1029,13.5857525,0.10784339904785156
agm1000015169,PdCl3,4,6,-0.44508958,0.0,0.0034000000000000002,3.842403,0.0010671615600585938
agm1000015152,PdCl4,5,1,-0.7032952,1.0141,1.3271,-0.0509774,2.9728026390075684
agm1000011217,PdCl4,5,1,-0.374425,0.0,0.053200000000000004,5.8271923,0.028372526168823242
agm1000006705,PdF2,6,10,-1.3385837,1.0558,1.075,-0.0869421,1.7349436283111572
agm1000003080,PdF2,3,6,-0.9475754,0.5687,0.5687,-0.12490035000000001,0.7870898246765137
agm1000019659,PdF3,24,1,-1.4479327,0.014100000000000001,0.0146,13.128413,1.2177951335906982
agm1000012825,PdF3,4,10,-1.3016709,0.0,0.0132,5.6776485,0.06343245506286621
agm1000001974,PdF3,4,6,-0.819643,0.1254,0.1524,3.9544466,0.009513139724731445
agm1000011716,PdF4,5,10,-1.2124062,0.0,0.0,3.7772794,1.2238949537277222
agm1000010049,PdI2,6,63,-0.19112125,0.8753000000000001,1.1092,-0.1904161,3.0618906021118164
agm1000016980,PdI2,9,171,-0.00028041555,0.3612,0.3612,0.5923231999999999,1.1890190839767456
agm1000000773,PdI2,3,6,0.5014902,0.0,0.1422,4.5858173,0.0827782154083252
agm1000018916,PdI3,24,1,-0.047012474000000005,0.4923,0.4923,0.0126792,0.028276443481445312
agm1000012609,PdI3,8,3,0.17039372,0.0,0.058800000000000005,11.860923,0.004614591598510742
agm1000004506,PdI3,4,6,0.69444686,0.0,0.0781,8.114656,0.09206151962280273
agm1000001720,PdI4,5,6,0.16374725,0.9738,0.9738,-0.168594,1.208479404449463
agm1000012229,PdN,8,65,0.5640907,0.0,0.033,5.600479,0.008645296096801758
agm1000002928,PdN,8,1,0.8232248,0.1842,0.1842,3.7876909999999997,0.27679920196533203
agm1000002574,PdN,6,6,1.0666555,0.0,0.1651,6.5845885,0.13312268257141113
agm1000003240,PdN,6,6,1.1460006,0.0,0.016900000000000002,6.970236,0.017640113830566406
agm1000009812,PdN,8,66,1.2762400999999999,0.0,0.06380000000000001,3.2300383999999998,0.04706168174743652
agm1000017592,PdN,16,1,1.3275806,0.1928,0.1928,4.175817,0.023207426071166992
agm1000011374,PdN,10,35,1.568785,0.0,0.0,1.7013432,0.38362717628479004
agm1000008105,PdN,4,11,2.021597,0.0891,0.2184,3.4632254,0.013529300689697266
agm1000014420,PdO,8,4,-0.35857823,0.059000000000000004,0.059000000000000004,6.6072326,0.0017142295837402344
agm1000017684,PdO,12,4,-0.22613068,0.0,0.1268,7.76735,0.012817621231079102
agm1000018519,PdO,18,1,-0.17463754,0.0,0.0102,10.248001,0.010407447814941406
agm1000013088,PdO,6,10,-0.16579983,0.0,0.0078000000000000005,4.19923,0.03683757781982422
agm1000012786,PdO,4,63,-0.09149478400000001,0.1356,0.1356,3.6570573,0.08284640312194824
agm1000015748,PdO,8,1,0.06284323,0.42610000000000003,0.44380000000000003,0.37828335,0.015430212020874023
agm1000016951,PdO,6,191,0.075420074,0.0,0.0023,7.9310026,0.055628299713134766
agm1000006050,PdO,12,6,0.14407599999999998,0.0,0.0868,12.086108,0.11840438842773438
agm1000007923,PdO,8,1,0.35033977,0.0,0.009000000000000001,8.864394,0.0019223690032958984
agm1000003884,PdO,4,6,0.42929757,0.0,0.0037,3.0419307,0.0737600326538086
agm1000006764,PdO,4,6,0.811624,0.0,0.0663,4.31379,0.20527410507202148
agm1000007529,PdO2,6,11,-0.29064903000000003,0.0553,0.0553,3.7424254,0.02514195442199707
agm1000008106,PdO2,6,11,-0.07231853,0.0,0.038200000000000005,2.7946856,0.06029486656188965
agm1000011010,PdO2,6,63,0.2927933,0.0347,0.0714,6.5578904,0.00844883918762207
agm1000016631,PdS,12,169,-0.43015906,0.4904,0.498,-0.212699,0.5495090484619141
agm1000018142,PdS,18,1,-0.32870343,0.3417,0.4056,2.2869146,0.1978466510772705
agm1000015837,PdS,6,144,-0.27421248,0.7147,0.7495,-0.281309,0.448591947555542
agm1000017124,PdS,18,1,-0.21680048000000002,0.12890000000000001,0.19460000000000002,9.041826,0.12911081314086914
agm1000015729,PdS,8,1,-0.010456512000000001,0.29910000000000003,0.29910000000000003,1.1778015,0.5906109809875488
agm1000006374,PdS,8,11,0.080619335,0.0,0.0094,5.728561,0.03568911552429199
agm1000009681,PdS,8,66,0.15085684,0.112,0.112,5.683568,0.025302648544311523
agm1000008434,PdS,4,6,0.36292192,0.0,0.1835,2.3216486,0.4556455612182617
agm1000000052,PdS,4,6,0.40404147,0.0,0.1236,2.9035554,6.508827209472656e-05
agm1000018070,PdS2,9,1,-0.4006028,0.4431,0.7022,0.284084,0.9217581748962402
agm1000012530,PdS2,6,1,-0.30274162,0.35850000000000004,0.4133,1.2014955999999999,0.12995386123657227
agm1000007066,PdS2,12,1,-0.1562931,0.08270000000000001,0.1673,4.6625309999999995,0.07606029510498047
agm1000001322,PdS2,3,6,0.18558769,0.0,0.041800000000000004,4.183653,0.7896773815155029
agm1000016500,PdSe,12,175,-0.2083362,0.0714,0.276,2.3965408999999998,0.024458646774291992
agm1000015252,PdSe,6,174,-0.081517145,0.1956,0.201,9.353799,0.051090240478515625
agm1000015552,PdSe,8,1,-0.007328897000000001,0.0,0.08510000000000001,4.8953085,0.0057201385498046875
agm1000011713,PdSe,10,35,0.0999586,1.0841,1.1417,-0.058060499999999994,0.5966386795043945
agm1000008739,PdSe,8,6,0.32847604,0.0,0.1757,3.843343,0.015777587890625
agm1000012755,PdSe,4,63,0.43985856,0.0,0.0194,6.0614014,0.1346597671508789
agm1000018633,PdSe,12,145,0.4804554,0.3538,0.3538,2.633647,0.48783206939697266
agm1000005758,PdSe,4,6,0.65850383,0.07880000000000001,0.3413,2.8103730000000002,0.07854485511779785
agm1000000914,PdSe,2,6,0.73472774,0.0,0.0183,1.7312539,0.11393356323242188
agm1000006445,PdSe2,12,1,-0.051763587,0.12990000000000002,0.22010000000000002,7.410807,0.3395853042602539
agm1000006702,PdSe2,6,11,0.20068477,0.0,0.09290000000000001,3.44346,0.06487441062927246
agm1000000997,PdSe2,3,6,0.487459,0.5124000000000001,0.5124000000000001,0.1404164,0.42034363746643066
agm1000010725,Rb2O,6,63,-0.91730493,0.5038,0.8150000000000001,-0.0998989,4.832383632659912
agm1000019614,Rb2O,18,1,-0.73347795,0.09140000000000001,0.09140000000000001,5.0656114,0.02781057357788086
agm1000008422,Rb2O,6,11,-0.4973082,0.6876,0.6876,-1.0360596,7.313043117523193
agm1000006403,Rb2S,6,11,-0.63494575,0.9839,0.9839,-0.08224585,5.198127269744873
agm1000008438,Rb2S,6,6,-0.3251983,1.1366,1.1366,-0.1356056,5.195191860198975
agm1000003131,Rb2Se,6,10,-0.68445563,1.5835,1.5835,-0.0002835,4.968538284301758
agm1000004840,Rb2Se,3,6,-0.45003164,0.7923,0.7923,-0.33303124,4.635618209838867
agm1000009393,Rb2Te,6,66,-0.61217046,1.6977,1.6977,-7.37e-05,4.532255172729492
agm1000002282,Rb2Te,6,6,-0.52619195,1.0461,1.0656,-0.18082035,0.11662960052490234
agm1000001384,Rb2Te,6,6,-0.105041,0.622,0.622,-0.29261919999999997,0.5309736728668213
agm1000006649,Rb3As,8,6,0.10764665,0.0,0.0039000000000000003,6.566249,0.01915121078491211
agm1000002622,Rb3As,4,6,0.40548727,0.0,0.046900000000000004,5.8114986,0.004930973052978516
agm1000013611,Rb3N,4,174,0.51480347,0.08120000000000001,0.1311,7.671761,0.005596637725830078
agm1000000326,Rb3N,4,6,0.98563164,0.3803,0.3909,1.0863702,4.318363189697266
agm1000018530,Rb3P,12,143,0.028802361000000002,0.11,0.11,4.09983,3.862708330154419
agm1000007721,Rb3P,8,11,0.34775415,0.1091,0.2192,8.503091,2.979590654373169
agm1000013539,RbBr,2,191,-1.3262969,4.0494,4.0494,0.0,6.120238304138184
agm1000019456,RbCl,12,194,-2.0902655,4.588,4.588,0.0,7.176511287689209
agm1000016639,RbCl,12,10,-2.0670285,4.3468,4.3932,0.0,7.023536682128906
agm1000011085,RbCl,12,63,-2.003261,4.3449,4.3449,0.0,7.183125019073486
agm1000015926,RbCl,6,144,-1.9742289,4.3021,4.3685,0.0,6.896597862243652
agm1000014026,RbCl,2,191,-1.8048923000000001,4.3148,4.3148,0.0,7.179539680480957
agm1000002880,RbCl,6,6,-1.8042908999999998,4.3155,4.3155,0.0,7.166654586791992
agm1000016724,RbF,12,175,-2.7186518,4.344,4.3804,0.0,0.010375022888183594
agm1000013277,RbF,6,6,-2.6632617,4.1625,4.1625,0.0,9.067924499511719
agm1000001469,RbF,4,11,-2.620978,4.3153,4.3153,0.0,9.12617015838623
agm1000002199,RbF,4,11,-2.4633396,4.1782,4.1782,0.0,9.342790603637695
agm1000014227,RbF,4,8,-2.4573388,3.9444,3.9444,0.0,9.178094863891602
agm1000003747,RbF,6,6,-2.4256172,3.7194000000000003,3.7194000000000003,0.0,9.202234268188477
agm1000019899,RbI,12,194,-1.3613155,3.9412000000000003,3.9412000000000003,0.0,5.74676513671875
agm1000016789,RbI,12,10,-1.341797,3.7131,3.7348,0.0,5.593040943145752
agm1000016015,RbI,6,145,-1.2580023,3.7155,3.7739000000000003,0.0,5.570783615112305
agm1000001490,RbI,4,11,-1.2468431,3.9127,3.9127,0.0,5.7323150634765625
agm1000001012,RbI,8,6,-1.097459,3.692,3.692,0.0,5.55696964263916
agm1000003121,RbI,4,11,-1.0972571,3.7356,3.7356,0.0,5.5884528160095215
agm1000003742,RbI,4,6,-0.6746066,2.5669,2.5669,0.0,5.336723804473877
agm1000000440,Rh2N3,5,6,0.9522161,0.0,0.028300000000000002,3.1576498,0.31353092193603516
agm1000013640,Rh2O3,5,10,-0.16519496,0.0,0.0111,3.29923,0.0868539810180664
agm1000003328,Rh2S3,5,6,-0.47831959999999996,0.4123,0.4123,0.54598844,1.0837702751159668
agm1000003365,Rh2S3,5,1,-0.18965876,0.2884,0.37420000000000003,3.308688,0.8852574825286865
agm1000018336,Rh2Se3,15,1,-0.10251708,0.0,0.0018000000000000002,11.553346,0.001889944076538086
agm1000013199,Rh2Se3,5,3,0.86848503,0.34040000000000004,0.4511,1.467645,0.0012288093566894531
agm1000004638,Rh3N4,7,6,1.0598112,0.0465,0.3558,2.659652,0.057376861572265625
agm1000019914,Rh4Se7,22,1,-0.1036933,0.1019,0.1145,6.281817,0.1409592628479004
agm1000016918,RhCl3,12,1,-0.8042566,0.0432,0.0697,8.787229,0.10855770111083984
agm1000009177,RhCl3,8,66,-0.5264194999999999,0.0448,0.1603,5.8107033,0.17438364028930664
agm1000019254,RhCl4,10,1,-0.9312136999999999,1.4742,1.4871,-0.0007289999999999999,2.9635732173919678
agm1000014645,RhCl5,12,37,-0.62488043,0.1711,0.1711,15.053186,0.0007853507995605469
agm1000006378,RhF3,8,11,-1.4877421,0.0,0.0083,3.8241663,0.025821208953857422
agm1000005068,RhF3,4,6,-1.2864946,0.0,0.0514,0.9915664999999999,0.01737189292907715
agm1000003819,RhF4,5,10,-1.5295779999999999,0.8258000000000001,0.8258000000000001,-0.24584000000000003,0.0003066062927246094
agm1000011414,RhF5,6,10,-1.6372882999999998,0.0,0.0001,4.579789,0.007202625274658203
agm1000017146,RhI3,12,1,0.006340729000000001,0.1693,0.1693,3.6798017,0.1623682975769043
agm1000002326,RhI3,4,6,0.13397263,0.0,0.049800000000000004,3.330745,0.2748379707336426
agm1000000144,RhI3,4,6,0.5980913999999999,0.0,0.0218,5.6767710000000005,1.1126341819763184
agm1000000590,RhI4,5,6,-0.002417012,0.0,0.0125,8.378924,0.0005469322204589844
agm1000005258,RhI4,5,6,0.27965957,0.0,0.0,4.366705,0.09976863861083984
agm1000019385,RhN,24,159,0.6662182999999999,0.17750000000000002,0.2823,14.498267,0.15812158584594727
agm1000005604,RhN,6,1,0.85365766,0.013000000000000001,0.1832,7.529599,0.0029058456420898438
agm1000015723,RhN,8,6,0.875039,0.0,0.0918,3.0985157,0.17461705207824707
agm1000008938,RhN,8,11,1.0380601,0.0,0.0123,10.460249,0.07411336898803711
agm1000011785,RhN,10,6,1.1521105999999999,0.0,0.08,6.6511083,0.1454465389251709
agm1000004430,RhN,6,6,1.3939496,0.171,0.1807,4.356354,0.06338882446289062
agm1000013720,RhN,4,10,1.4665656,0.0,0.2982,3.325535,0.028419971466064453
agm1000018096,RhN,6,191,1.5700737999999999,0.0,0.0,9.944369,0.02054309844970703
agm1000002302,RhN,2,6,2.0460126,0.164,0.164,0.777972,0.5528833866119385
agm1000007399,RhO2,6,6,-0.48963803,0.6631,0.6684,-0.5109937999999999,0.016849994659423828
agm1000006436,RhO2,6,10,-0.084506445,0.0,0.0053,4.50176,0.052893638610839844
agm1000005993,RhO2,3,6,0.37562165000000003,0.0,0.12890000000000001,3.1417553,0.09629392623901367
agm1000013421,RhS2,3,6,-0.18545075,0.0,0.0627,2.391382,0.23493480682373047
agm1000007368,RhS2,6,11,0.18824739999999998,0.0,0.0158,5.3290343,0.08936071395874023
agm1000009108,RhSe2,6,66,0.05912916,0.0,0.0005,4.901774,7.867813110351562e-06
agm1000008552,RhSe2,6,11,0.47021209999999997,0.0,0.0373,8.895425,4.76837158203125e-07
agm1000019439,Ru2N3,20,9,1.4596727,0.223,0.2232,7.889328,0.025504112243652344
agm1000006213,Ru2O3,10,6,-0.043005180000000004,0.1996,0.338,3.7667112,0.5426909923553467
agm1000018829,Ru2S3,20,1,-0.30533057,0.23120000000000002,0.2978,4.945074,0.32346010208129883
agm1000003457,Ru2S3,5,6,0.31136554,0.0,0.08710000000000001,5.3562636,0.10145282745361328
agm1000019234,Ru2Se3,20,8,0.077751674,0.1168,0.1668,7.5094967,0.06330633163452148
agm1000001131,Ru2Se3,5,6,1.3884896,0.0,0.1549,3.9149044,0.04031848907470703
agm1000020044,Ru4S7,22,9,-0.44411409999999996,0.1693,0.1693,5.654685,0.0009224414825439453
agm1000019120,RuCl3,8,1,-0.76077664,0.133,0.1404,4.2167273,0.4508023262023926
agm1000010085,RuCl3,8,1,-0.38254675,0.0,0.0328,6.322452,0.0009102821350097656
agm1000015692,RuCl4,5,6,-0.74076056,0.0,0.13390000000000002,1.9653839999999998,0.0671224594116211
agm1000011126,RuCl5,6,1,-0.7999445,0.8224,0.8224,-0.44930000000000003,9.5367431640625e-07
agm1000019523,RuF3,24,9,-1.6835585,0.07780000000000001,0.07780000000000001,11.816618,0.0065996646881103516
agm1000013796,RuF3,4,10,-1.5814066,0.0,0.0994,2.5248153,0.04756498336791992
agm1000000273,RuF3,4,6,-1.0306488,0.47840000000000005,0.5387000000000001,0.12389439999999999,0.04490232467651367
agm1000015411,RuF4,5,6,-1.7510029999999999,0.5504,0.5704,-0.4400184,0.7688547372817993
agm1000019067,RuI3,8,187,-0.060684126000000005,0.4038,0.4581,4.693962,1.0660254955291748
agm1000018987,RuI3,24,1,0.18526484000000001,0.0,0.020200000000000003,13.407401,0.0032372474670410156
agm1000007167,RuI3,8,6,0.48138672,0.4179,0.4287,1.691276,0.0012211799621582031
agm1000004057,RuI3,4,6,0.6378524,0.0,0.0007,3.0614173,0.2160038948059082
agm1000002627,RuI4,5,6,0.50946236,0.0,0.07100000000000001,6.7374744,0.5614089965820312
agm1000016651,RuN,12,6,0.44985545,0.0,0.0692,5.5998206,0.10797286033630371
agm1000014317,RuN,8,11,0.58311254,0.0,0.185,3.5190878,0.024142742156982422
agm1000004972,RuN,6,6,0.86607385,0.0,0.132,4.2924333,0.07192444801330566
agm1000016007,RuN,6,1,0.89324707,0.0,0.0002,4.7514769999999995,0.0008356571197509766
agm1000014144,RuN,4,2,1.0575346,0.0,0.1675,2.8102636,0.003990650177001953
agm1000004685,RuN,6,6,1.3406326,0.0,0.0145,5.7119746,0.06982898712158203
agm1000007356,RuN,4,63,1.5475002999999998,0.0,0.23770000000000002,3.4870112,0.021967649459838867
agm1000003590,RuN,2,38,1.6393664000000001,0.0,0.0845,2.4700015,0.10759353637695312
agm1000012087,RuN,4,191,2.0208666,0.0,0.0,16.154451,0.012104988098144531
agm1000012331,RuN2,6,10,0.7888293,0.2242,0.2242,3.7170901,0.018729448318481445
agm1000010988,RuN2,6,63,1.117519,0.0,0.010100000000000001,3.3250318,0.056616783142089844
agm1000003782,RuN2,3,6,1.5463064,0.0,0.0086,1.4544953,0.04913949966430664
agm1000018499,RuO2,9,172,-0.8479202,0.0,0.23070000000000002,4.6032779999999995,0.01523280143737793
agm1000006608,RuO2,6,10,-0.7387106,0.0,0.1081,5.087847,0.26752376556396484
agm1000006681,RuO2,6,40,0.01696224,0.0,0.1164,4.283555,0.11101388931274414
agm1000019458,RuO3,8,1,-0.9578652999999999,0.5764,0.5826,-0.157254,0.001491546630859375
agm1000010729,RuO3,8,1,-0.60573554,0.2878,0.4973,2.3548,0.22257161140441895
agm1000006659,RuO3,8,11,-0.118497446,0.0,0.0396,4.058861,0.20687389373779297
agm1000018990,RuS2,18,36,-0.46627697,0.7478,0.7478,-0.633999,0.6875946521759033
agm1000008384,RuS2,6,6,0.06420409,0.0,0.0082,4.627372,0.10059404373168945
agm1000004871,RuS2,3,38,0.63664013,0.3373,0.3373,0.3517225,0.13923025131225586
agm1000016976,RuS3,12,1,-0.44079244,0.4413,0.5607,0.14937499999999998,0.15219593048095703
agm1000013452,RuS3,4,1,-0.13544219999999998,0.0,0.0176,2.596786,0.30328845977783203
agm1000007646,RuSe2,12,1,-0.10344647,0.2607,0.2607,2.9798164,0.39754533767700195
agm1000010127,RuSe2,6,63,0.17779957,0.0,0.0028,5.454304,0.031004667282104492
agm1000005231,RuSe2,3,6,0.5093953999999999,0.0,0.1937,2.1351335,0.23825645446777344
agm1000017659,RuSe3,8,4,-0.09117525,0.8479,1.2148,-0.21662985,0.07607078552246094
agm1000010212,RuSe3,8,63,0.31198585,0.0,0.0292,6.09905,0.03732705116271973
agm1000009775,RuSe3,8,37,0.64328474,0.1802,0.3594,2.5605795000000002,1.608912467956543
agm1000013069,Sb2O3,5,1,-1.5551542999999999,3.1504,3.5012,0.0,6.4256815910339355
agm1000000536,Sb2O3,5,6,-0.17110296,1.0164,1.0164,-0.027004,0.6157348155975342
agm1000008900,Sb2S3,10,6,-0.07097197,0.0,0.1338,3.96368,0.0279080867767334
agm1000000655,Sb2Se3,5,6,0.22489892,0.0,0.2857,2.57573,0.009752273559570312
agm1000008723,Sb2Te3,10,6,0.17830479999999999,0.0888,0.0888,4.9463243,0.05108499526977539
agm1000001242,Sb2Te3,5,6,0.4263168,0.5558000000000001,0.6604,-0.29223279999999996,0.8763933181762695
agm1000011640,SbAs,10,6,0.23874669999999998,0.224,0.2651,2.719631,0.0632472038269043
agm1000000581,SbAs,6,6,0.34590572,1.2151,1.2693,-0.0109576,0.9785275459289551
agm1000006784,SbAs,4,11,0.46869287,0.0,0.14070000000000002,2.6770816,0.13988065719604492
agm1000005035,SbAs,2,6,0.5160163999999999,0.224,0.224,0.9448416,0.4971137046813965
agm1000005833,SbAs,2,6,1.0879226,0.0,0.1975,1.656425,0.056876182556152344
agm1000010349,SbCl3,8,36,-1.2930478,4.1075,4.3845,0.0,5.696300029754639
agm1000003925,SbCl3,4,6,-1.2579174,4.5197,4.5523,0.0,6.201355934143066
agm1000013090,SbF3,4,38,-2.5911572,4.9768,4.9768,0.0,7.066558361053467
agm1000007308,SbI3,8,194,-0.3095737,2.6795999999999998,2.7325,0.0,1.4678902626037598
agm1000008039,SbI3,8,11,-0.034562096,0.0,0.1593,4.1279883,0.022678375244140625
agm1000000676,SbN,6,1,0.23461169,1.061,1.061,-0.0162568,2.3365283012390137
agm1000018571,SbN,12,1,0.34684032,1.4306,1.4306,-0.001014,3.69404935836792
agm1000009121,SbN,8,37,0.42475018000000003,1.1883,1.6189,-0.010359499999999999,4.058258533477783
agm1000015909,SbN,6,174,0.8657043999999999,1.0122,1.4586000000000001,-0.10674919999999999,2.398850917816162
agm1000010675,SbN,4,12,0.90767455,1.1954,1.7017,-0.0235832,2.6136088371276855
agm1000007703,SbN,4,11,1.5633587,0.0,0.0273,5.902241,1.0115642547607422
agm1000016216,SbP,12,147,0.17950211,1.3001,1.4505,-0.0038035,2.4418280124664307
agm1000016813,SbP,12,169,0.2733813,0.061,0.4026,2.4627984,1.3624725341796875
agm1000005985,SbP,6,6,0.35942313000000004,1.2619,1.3027,-0.006415,1.8667445182800293
agm1000001265,SbP,6,6,0.40497324,0.0,0.0534,1.5396478,0.06888008117675781
agm1000001429,SbP,8,6,0.52521074,0.6024,0.7255,-0.3031754,0.6919591426849365
agm1000010481,SbP,4,63,0.6152752,0.8091,0.8091,-0.1784078,0.13970470428466797
agm1000002541,SbP,2,6,0.9725323300000001,0.0,0.050300000000000004,1.4730941,0.0828547477722168
agm1000009827,SbP,4,191,1.2611006,0.0,0.00030000000000000003,4.6666574,0.09254217147827148
agm1000017345,Sc2O3,15,171,-3.143114,2.1629,2.1629,0.0,5.409860134124756
agm1000001580,Sc2O3,5,6,-1.9925529,0.0,0.004200000000000001,1.6022682,0.04355907440185547
agm1000008022,Sc2S3,10,6,-0.6298642999999999,0.7903,0.7947000000000001,-0.40183535000000004,1.0868098735809326
